chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr12	92358142	92359194	macs3_results/GM18558_peak_1940	23	.	1.57707	2.3305	0.381085	538	92358411	Weak	Low
chr12	92390690	92391498	macs3_results/GM18558_peak_1942	35	.	1.79631	3.50187	1.05791	837	92391108.5	Weak	Low
chr12	92390690	92391498	macs3_results/GM18558_peak_1942	35	.	1.79631	3.50187	1.05791	837	92391108.5	Weak	Low
chr12	92846333	92847050	macs3_results/GM18558_peak_1944	65	.	2.18394	6.59231	3.28414	471	92846568.5	Weak	Low
chr12	97106798	97107229	macs3_results/GM18558_peak_1964	25	.	1.6499	2.57596	0.52187	512	97107054	Weak	Low
chr12	99811572	99812325	macs3_results/GM18558_peak_1972	44	.	1.92907	4.45054	1.65138	458	99811801	Weak	Low
chr13	20256293	20257123	macs3_results/GM18558_peak_2029	33	.	1.79556	3.38024	0.953179	850	20256718	Weak	Low
chr13	25365795	25366852	macs3_results/GM18558_peak_2037	33	.	1.79556	3.38024	0.953179	1055	25366322.5	Weak	Low
chr13	32315091	32315806	macs3_results/GM18558_peak_2053	41	.	1.79165	4.14813	1.43956	1039	32315610.5	Weak	Low
chr13	39195724	39196493	macs3_results/GM18558_peak_2073	39	.	1.86839	3.97072	1.29064	499	39195973.5	Weak	Low
chr13	40124520	40125652	macs3_results/GM18558_peak_2079	59	.	2.1597	5.98384	2.77734	795	40124917.5	Weak	Low
chr13	47660801	47661128	macs3_results/GM18558_peak_2125	75	.	2.37819	7.51187	4.05334	498	47661050	Weak	Low
chr13	49745582	49746010	macs3_results/GM18558_peak_2141	52	.	1.99611	5.2994	2.22322	1050	49746107	Weak	Low
chr13	56184918	56185728	macs3_results/GM18558_peak_2179	23	.	1.61349	2.3305	0.381085	480	56185158	Weak	Low
chr13	60409418	60409618	macs3_results/GM18558_peak_2191	56	.	2.12162	5.61541	2.48454	943	60409889.5	Weak	Low
chr13	60409418	60410927	macs3_results/GM18558_peak_2191	56	.	2.12162	5.61541	2.48454	943	60409889.5	Weak	Low
chr13	60496057	60496924	macs3_results/GM18558_peak_2194	31	.	1.65484	3.17649	0.836052	630	60496372	Weak	Low
chr13	62656348	62657247	macs3_results/GM18558_peak_2213	39	.	1.86839	3.97072	1.29064	500	62656598	Weak	Low
chr13	63593664	63593982	macs3_results/GM18558_peak_2224	49	.	2.01405	4.93349	1.98244	768	63594048	Weak	Low
chr13	63630789	63630892	macs3_results/GM18558_peak_2225	50	.	1.7824	5.05723	2.09284	570	63631074	Weak	Low
chr13	63632558	63632689	macs3_results/GM18558_peak_2225	50	.	1.7824	5.05723	2.09284	570	63632843	Weak	Low
chr13	63631430	63632689	macs3_results/GM18558_peak_2225	50	.	1.7824	5.05723	2.09284	570	63631715	Weak	Low
chr13	63631430	63632689	macs3_results/GM18558_peak_2225	50	.	1.7824	5.05723	2.09284	570	63631715	Weak	Low
chr13	63633075	63634538	macs3_results/GM18558_peak_2226a	76	.	1.89089	7.61238	4.14959	1097	63633623.5	Weak	Low
chr13	63633075	63636751	macs3_results/GM18558_peak_2226a	76	.	1.89089	7.61238	4.14959	1097	63633623.5	Weak	Low
chr13	63633075	63636751	macs3_results/GM18558_peak_2226a	76	.	1.89089	7.61238	4.14959	1097	63633623.5	Weak	Low
chr13	63633075	63634538	macs3_results/GM18558_peak_2226b	69	.	1.94721	6.90154	3.5465	2833	63634491.5	Weak	Low
chr13	63633075	63636751	macs3_results/GM18558_peak_2226b	69	.	1.94721	6.90154	3.5465	2833	63634491.5	Weak	Low
chr13	63633075	63636751	macs3_results/GM18558_peak_2226b	69	.	1.94721	6.90154	3.5465	2833	63634491.5	Weak	Low
chr13	63647133	63648155	macs3_results/GM18558_peak_2228	64	.	2.05513	6.47904	3.17852	683	63647474.5	Weak	Low
chr13	68585374	68586285	macs3_results/GM18558_peak_2262	49	.	2.01405	4.93349	1.98244	626	68585687	Weak	Low
chr13	69876269	69877175	macs3_results/GM18558_peak_2267	23	.	1.61221	2.32538	0.381085	512	69876525	Weak	Low
chr13	76912433	76913297	macs3_results/GM18558_peak_2293	63	.	2.23253	6.35253	3.05738	866	76912866	Weak	Low
chr13	77827429	77828429	macs3_results/GM18558_peak_2298	48	.	1.92812	4.85073	1.9521	665	77827761.5	Weak	Low
chr13	79682629	79683346	macs3_results/GM18558_peak_2316	83	.	2.45102	8.32753	4.79117	788	79683023	Weak	Low
chr13	83093787	83094274	macs3_results/GM18558_peak_2349	39	.	1.9048	3.97072	1.29064	484	83094029	Weak	Low
chr13	83539817	83540107	macs3_results/GM18558_peak_2356	28	.	1.68631	2.83289	0.671462	702	83540168	Weak	Low
chr13	85883349	85883855	macs3_results/GM18558_peak_2370	52	.	2.08688	5.27413	2.20335	680	85883689	Weak	Low
chr13	87157304	87158226	macs3_results/GM18558_peak_2376	52	.	2.08688	5.27413	2.20335	765	87157686.5	Weak	Low
chr13	92508178	92508875	macs3_results/GM18558_peak_2407	75	.	2.37819	7.51187	4.05334	838	92508597	Weak	Low
chr13	92543419	92544154	macs3_results/GM18558_peak_2408	63	.	2.23253	6.35253	3.05738	1639	92544238.5	Weak	Low
chr13	103983914	103984280	macs3_results/GM18558_peak_2442	59	.	2.1597	5.98384	2.77734	644	103984236	Weak	Low
chr13	109394885	109395731	macs3_results/GM18558_peak_2456	75	.	2.34178	7.51187	4.05334	792	109395281	Weak	Low
chr14	22617021	22618286	macs3_results/GM18558_peak_2482a	52	.	2.08688	5.27413	2.20335	1507	22617774.5	Weak	Low
chr14	22617021	22618286	macs3_results/GM18558_peak_2482b	31	.	1.75914	3.10106	0.777618	2943	22618492.5	Weak	Low
chr14	24251432	24252205	macs3_results/GM18558_peak_2493	63	.	2.19612	6.35253	3.05738	522	24251693	Weak	Low
chr14	29585113	29586066	macs3_results/GM18558_peak_2498	52	.	2.05046	5.27413	2.20335	495	29585360.5	Weak	Low
chr14	31144364	31145374	macs3_results/GM18558_peak_2507	39	.	1.86839	3.97072	1.29064	601	31144664.5	Weak	Low
chr14	31144364	31145374	macs3_results/GM18558_peak_2507	39	.	1.86839	3.97072	1.29064	601	31144664.5	Weak	Low
chr14	32952859	32954824	macs3_results/GM18558_peak_2514	9695	.	37.556	969.512	963.664	1343	32953530.5	Strong	High
chr14	32952690	32954652	macs3_results/GM18558_peak_2514	9695	.	37.556	969.512	963.664	1343	32953361.5	Strong	High
chr14	47135729	47136729	macs3_results/GM18558_peak_2544	35	.	1.78206	3.55106	1.09086	600	47136029	Weak	Low
chr14	53010297	53011609	macs3_results/GM18558_peak_2577	64	.	2.1552	6.42333	3.12563	665	53010629.5	Weak	Low
chr14	53010297	53011609	macs3_results/GM18558_peak_2577	64	.	2.1552	6.42333	3.12563	665	53010629.5	Weak	Low
chr14	54300643	54301631	macs3_results/GM18558_peak_2583	52	.	2.08688	5.27413	2.20335	608	54300947	Weak	Low
chr14	56125371	56126371	macs3_results/GM18558_peak_2591	45	.	1.86056	4.54855	1.73553	601	56125671.5	Weak	Low
chr14	60926104	60926645	macs3_results/GM18558_peak_2617	51	.	2.02518	5.10066	2.13009	761	60926484.5	Weak	Low
chr14	60926104	60926645	macs3_results/GM18558_peak_2617	51	.	2.02518	5.10066	2.13009	761	60926484.5	Weak	Low
chr14	61272170	61272499	macs3_results/GM18558_peak_2620	59	.	2.158	5.97459	2.77734	947	61272643.5	Weak	Low
chr14	61832499	61833101	macs3_results/GM18558_peak_2625	21	.	1.56021	2.11728	0.32608	464	61832731	Weak	Low
chr14	67458106	67458804	macs3_results/GM18558_peak_2661	28	.	1.66539	2.83541	0.671462	496	67458354	Weak	Low
chr14	67478136	67478837	macs3_results/GM18558_peak_2663	20	.	1.53944	2.09196	0.308098	485	67478378.5	Weak	Low
chr14	68844108	68844788	macs3_results/GM18558_peak_2676	42	.	1.65385	4.28346	1.51181	486	68844351	Weak	Low
chr14	81408719	81408876	macs3_results/GM18558_peak_2690	39	.	1.83221	3.94433	1.29064	863	81409150.5	Weak	Low
chr14	85545142	85546512	macs3_results/GM18558_peak_2708	42	.	1.94122	4.28158	1.51009	1081	85545682.5	Weak	Low
chr15	31705606	31705689	macs3_results/GM18558_peak_2742	45	.	1.97607	4.59472	1.7399	1080	31706146	Weak	Low
chr15	35726020	35726762	macs3_results/GM18558_peak_2748	59	.	2.1597	5.98384	2.77734	477	35726258.5	Weak	Low
chr15	50353376	50354383	macs3_results/GM18558_peak_2792	42	.	1.94122	4.28158	1.51009	845	50353798.5	Weak	Low
chr15	54089342	54089660	macs3_results/GM18558_peak_2808	28	.	1.68631	2.83289	0.671462	497	54089590.5	Weak	Low
chr15	56477115	56477126	macs3_results/GM18558_peak_2813	37	.	1.85043	3.71134	1.17376	481	56477355.5	Weak	Low
chr15	56477415	56478386	macs3_results/GM18558_peak_2814	37	.	1.81506	3.71134	1.17376	810	56477820	Weak	Low
chr16	13373235	13373927	macs3_results/GM18558_peak_2928	36	.	1.83197	3.6702	1.13964	593	13373531.5	Weak	Low
chr16	15933865	15934940	macs3_results/GM18558_peak_2938	138	.	3.03366	13.8725	9.95885	1001	15934365.5	Strong	Low
chr16	25463854	25464854	macs3_results/GM18558_peak_2975	119	.	2.85158	11.907	8.08359	771	25464239.5	Strong	Low
chr16	25542069	25543069	macs3_results/GM18558_peak_2992a	59	.	2.05724	5.95961	2.77734	968	25542553	Weak	Low
chr16	25542069	25543069	macs3_results/GM18558_peak_2992b	52	.	2.05046	5.27413	2.20335	2440	25543289	Weak	Low
chr16	25557588	25558532	macs3_results/GM18558_peak_2997	75	.	2.37819	7.51187	4.05334	560	25557868	Weak	Low
chr16	32539167	32539733	macs3_results/GM18558_peak_3011	45	.	1.77993	4.50397	1.69572	522	32539428	Weak	Low
chr16	32575561	32576657	macs3_results/GM18558_peak_3012	39	.	1.9048	3.97072	1.29064	502	32575812	Weak	Low
chr16	62228679	62229033	macs3_results/GM18558_peak_3037	46	.	1.97763	4.60257	1.7399	617	62228987.5	Weak	Low
chr17	13566188	13567188	macs3_results/GM18558_peak_3080a	25	.	1.6499	2.57596	0.52187	483	13566429.5	Weak	Low
chr17	13566188	13567188	macs3_results/GM18558_peak_3080b	63	.	2.23253	6.35253	3.05738	1692	13567034	Weak	Low
chr17	13566188	13567188	macs3_results/GM18558_peak_3080c	148	.	3.1429	14.896	10.9402	3198	13567787	Strong	Low
chr17	16253299	16254259	macs3_results/GM18558_peak_3090	27	.	1.64313	2.74296	0.655169	466	16253532	Weak	Low
chr17	31001960	31002968	macs3_results/GM18558_peak_3119	46	.	1.97763	4.60257	1.7399	480	31002200	Weak	Low
chr17	35790862	35791364	macs3_results/GM18558_peak_3127	39	.	1.9033	3.96356	1.29064	579	35791151.5	Weak	Low
chr17	45249417	45250611	macs3_results/GM18558_peak_3132a	57	.	1.88268	5.77463	2.62449	901	45249867.5	Weak	Low
chr17	45249417	45250611	macs3_results/GM18558_peak_3132b	63	.	2.0878	6.30193	3.05738	2097	45250465.5	Weak	Low
chr17	52588755	52589831	macs3_results/GM18558_peak_3144	39	.	1.9048	3.97072	1.29064	831	52589170.5	Weak	Low
chr17	57822373	57823096	macs3_results/GM18558_peak_3155a	40	.	1.83746	4.01865	1.32925	513	57822629.5	Weak	Low
chr17	57822373	57823096	macs3_results/GM18558_peak_3155b	20	.	1.53893	2.03297	0.308098	1241	57822993.5	Weak	Low
chr17	57840240	57841400	macs3_results/GM18558_peak_3157	45	.	1.8325	4.53627	1.72732	704	57840592	Weak	Low
chr17_gl000205_random	119611	121269	macs3_results/GM18558_peak_3196a	46	.	1.47152	4.62007	1.75652	566	119894	Weak	Low
chr17_gl000205_random	119611	121269	macs3_results/GM18558_peak_3196b	29	.	1.27737	2.93203	0.752046	2210	120716	Weak	Low
chr18	4658906	4660217	macs3_results/GM18558_peak_3207	49	.	2.01405	4.93349	1.98244	457	4659134.5	Weak	Low
chr18	13123212	13123863	macs3_results/GM18558_peak_3227	26	.	1.65529	2.64423	0.579329	758	13123591	Weak	Low
chr18	19341981	19342981	macs3_results/GM18558_peak_3235	119	.	2.81517	11.907	8.08359	666	19342314	Strong	Low
chr18	23901154	23902157	macs3_results/GM18558_peak_3246	52	.	2.05046	5.27413	2.20335	1379	23901843.5	Weak	Low
chr18	26603167	26604189	macs3_results/GM18558_peak_3254	26	.	1.63813	2.66513	0.595387	506	26603420	Weak	Low
chr18	34442446	34442596	macs3_results/GM18558_peak_3285a	20	.	1.54066	2.09674	0.308098	489	34442690.5	Weak	Low
chr18	34442446	34442596	macs3_results/GM18558_peak_3285b	20	.	1.54066	2.09674	0.308098	862	34442877	Weak	Low
chr18	34442446	34442596	macs3_results/GM18558_peak_3285c	23	.	1.50934	2.34927	0.397211	1336	34443114	Weak	Low
chr18	45347612	45348346	macs3_results/GM18558_peak_3304	34	.	1.766	3.47319	1.03176	536	45347880	Weak	Low
chr18	51096035	51096324	macs3_results/GM18558_peak_3316	36	.	1.83197	3.6702	1.13964	553	51096311.5	Weak	Low
chr18	53022890	53023683	macs3_results/GM18558_peak_3329	49	.	2.01405	4.93349	1.98244	1213	53023496.5	Weak	Low
chr18	70160925	70161119	macs3_results/GM18558_peak_3378	35	.	1.81679	3.55106	1.09086	665	70161257.5	Weak	Low
chr18	70882432	70883433	macs3_results/GM18558_peak_3384	31	.	1.75914	3.10106	0.777618	552	70882708	Weak	Low
chr19	27737806	27738829	macs3_results/GM18558_peak_3398	220	.	1.86609	22.0742	17.9765	975	27738293.5	Strong	Low
chr19	27737627	27738829	macs3_results/GM18558_peak_3398	220	.	1.86609	22.0742	17.9765	975	27738114.5	Strong	Low
chr19	27855525	27856269	macs3_results/GM18558_peak_3401	52	.	1.9119	5.20018	2.20335	620	27855835	Weak	Low
chr2	4774471	4775052	macs3_results/GM18558_peak_3415	31	.	1.75914	3.10106	0.777618	478	4774710	Weak	Low
chr2	7223938	7224004	macs3_results/GM18558_peak_3419	37	.	1.78216	3.79809	1.24747	1196	7224536	Weak	Low
chr2	11365922	11366922	macs3_results/GM18558_peak_3427	31	.	1.75914	3.10106	0.777618	485	11366164.5	Weak	Low
chr2	13484222	13484716	macs3_results/GM18558_peak_3431	49	.	2.01405	4.93349	1.98244	503	13484473.5	Weak	Low
chr2	15589363	15589971	macs3_results/GM18558_peak_3445	36	.	1.72078	3.68897	1.15505	861	15589793.5	Weak	Low
chr2	17298309	17299444	macs3_results/GM18558_peak_3448	42	.	1.94122	4.28158	1.51009	503	17298560.5	Weak	Low
chr2	24019689	24020689	macs3_results/GM18558_peak_3470	39	.	1.86692	3.96356	1.29064	490	24019934	Weak	Low
chr2	34474012	34474400	macs3_results/GM18558_peak_3502	42	.	1.94122	4.28158	1.51009	625	34474324.5	Weak	Low
chr2	35733577	35733804	macs3_results/GM18558_peak_3506	31	.	1.72273	3.10106	0.777618	960	35734057	Weak	Low
chr2	36192823	36193505	macs3_results/GM18558_peak_3509	42	.	1.94122	4.28158	1.51009	618	36193132	Weak	Low
chr2	37692652	37693650	macs3_results/GM18558_peak_3514	44	.	1.94824	4.45434	1.65323	482	37692893	Weak	Low
chr2	37725300	37725554	macs3_results/GM18558_peak_3515	46	.	1.97763	4.60257	1.7399	647	37725623.5	Weak	Low
chr2	40924791	40925731	macs3_results/GM18558_peak_3536	39	.	1.9048	3.97072	1.29064	57	40924819.5	Weak	Low
chr2	41011294	41012141	macs3_results/GM18558_peak_3537	42	.	1.94122	4.28158	1.51009	483	41011535.5	Weak	Low
chr2	41491794	41492028	macs3_results/GM18558_peak_3539	33	.	1.79556	3.38024	0.953179	488	41492038	Weak	Low
chr2	41716054	41717003	macs3_results/GM18558_peak_3542a	52	.	2.08688	5.27413	2.20335	717	41716412.5	Weak	Low
chr2	41716054	41717003	macs3_results/GM18558_peak_3542b	32	.	1.74732	3.27115	0.913889	1767	41716937.5	Weak	Low
chr2	45651061	45651198	macs3_results/GM18558_peak_3562	38	.	1.79653	3.87491	1.29064	484	45651303	Weak	Low
chr2	51286173	51287254	macs3_results/GM18558_peak_3584	46	.	1.97763	4.60257	1.7399	655	51286500.5	Weak	Low
chr2	58037668	58038614	macs3_results/GM18558_peak_3608	27	.	1.65163	2.77107	0.671462	483	58037909.5	Weak	Low
chr2	64163093	64163320	macs3_results/GM18558_peak_3664	47	.	1.95572	4.77139	1.88396	597	64163391.5	Weak	Low
chr2	75610396	75610797	macs3_results/GM18558_peak_3693	33	.	1.79556	3.38024	0.953179	488	75610640	Weak	Low
chr2	81892644	81893669	macs3_results/GM18558_peak_3710	1792	.	12.0645	179.287	174.764	1384	81893336	Strong	High
chr2	83864520	83865113	macs3_results/GM18558_peak_3712	59	.	2.1597	5.98384	2.77734	544	83864792	Weak	Low
chr2	84879604	84880609	macs3_results/GM18558_peak_3714	52	.	2.05046	5.27413	2.20335	808	84880008	Weak	Low
chr2	84879604	84880609	macs3_results/GM18558_peak_3714	52	.	2.05046	5.27413	2.20335	808	84880008	Weak	Low
chr2	98561704	98563026	macs3_results/GM18558_peak_3724	52	.	2.05046	5.27413	2.20335	693	98562050.5	Weak	Low
chr2	102892369	102893417	macs3_results/GM18558_peak_3743a	31	.	1.75914	3.10106	0.777618	1101	102892919.5	Weak	Low
chr2	102892369	102893417	macs3_results/GM18558_peak_3743b	35	.	1.78206	3.55106	1.09086	2632	102893685	Weak	Low
chr2	102961411	102962810	macs3_results/GM18558_peak_3756a	52	.	1.77571	5.22826	2.20335	713	102961767.5	Weak	Low
chr2	102961411	102962810	macs3_results/GM18558_peak_3756b	138	.	3.03366	13.8725	9.95885	3328	102963075	Strong	Low
chr2	102961411	102962810	macs3_results/GM18558_peak_3756c	87	.	2.52385	8.74772	5.15499	6467	102964644.5	Weak	Low
chr2	105775851	105776664	macs3_results/GM18558_peak_3765	63	.	2.19612	6.35253	3.05738	619	105776160.5	Weak	Low
chr2	109094173	109095229	macs3_results/GM18558_peak_3767	56	.	2.12329	5.62431	2.48454	509	109094427.5	Weak	Low
chr2	111442691	111443802	macs3_results/GM18558_peak_3774	57	.	2.09464	5.78694	2.62831	987	111443184.5	Weak	Low
chr2	115372456	115373317	macs3_results/GM18558_peak_3785a	20	.	1.54066	2.09674	0.308098	522	115372717	Weak	Low
chr2	115372456	115373317	macs3_results/GM18558_peak_3785b	23	.	1.61349	2.3305	0.381085	785	115372848.5	Weak	Low
chr2	115922456	115923575	macs3_results/GM18558_peak_3786	52	.	2.08688	5.27413	2.20335	874	115922893	Weak	Low
chr2	133114652	133114974	macs3_results/GM18558_peak_3812	41	.	1.85641	4.19565	1.48081	727	133115015.5	Weak	Low
chr2	140303030	140303643	macs3_results/GM18558_peak_3838	31	.	1.72273	3.10106	0.777618	495	140303277.5	Weak	Low
chr2	140303030	140303643	macs3_results/GM18558_peak_3838	31	.	1.72273	3.10106	0.777618	495	140303277.5	Weak	Low
chr2	143822332	143823124	macs3_results/GM18558_peak_3854	39	.	1.79274	3.9045	1.29064	481	143822572.5	Weak	Low
chr2	145952743	145953393	macs3_results/GM18558_peak_3890	49	.	2.01405	4.93349	1.98244	543	145953014.5	Weak	Low
chr2	146428799	146429592	macs3_results/GM18558_peak_3903	76	.	2.14236	7.68313	4.21692	909	146429253.5	Weak	Low
chr2	147517115	147518206	macs3_results/GM18558_peak_3923	36	.	1.83197	3.6702	1.13964	938	147517584	Weak	Low
chr2	150832013	150832574	macs3_results/GM18558_peak_3936	49	.	2.01405	4.93349	1.98244	653	150832339.5	Weak	Low
chr2	155318774	155319817	macs3_results/GM18558_peak_3946	47	.	1.95572	4.77139	1.88396	597	155319072.5	Weak	Low
chr2	156064253	156064466	macs3_results/GM18558_peak_3964	33	.	1.79556	3.38024	0.953179	982	156064744	Weak	Low
chr2	160129322	160130221	macs3_results/GM18558_peak_3993a	20	.	1.52533	2.08519	0.308098	570	160129607	Weak	Low
chr2	160129322	160130221	macs3_results/GM18558_peak_3993b	52	.	2.00357	5.2758	2.20335	1786	160130215	Weak	Low
chr2	162587064	162587279	macs3_results/GM18558_peak_4020	52	.	2.04885	5.26558	2.20335	573	162587350.5	Weak	Low
chr2	163578613	163579425	macs3_results/GM18558_peak_4027	39	.	1.9048	3.97072	1.29064	527	163578876.5	Weak	Low
chr2	175265345	175265903	macs3_results/GM18558_peak_4068	39	.	1.86839	3.97072	1.29064	475	175265582.5	Weak	Low
chr2	176802536	176803370	macs3_results/GM18558_peak_4075a	25	.	1.6499	2.57596	0.52187	560	176802816	Weak	Low
chr2	176802536	176803370	macs3_results/GM18558_peak_4075b	28	.	1.68631	2.83289	0.671462	775	176802923.5	Weak	Low
chr2	176815181	176815843	macs3_results/GM18558_peak_4077	35	.	1.75159	3.52465	1.07461	579	176815470.5	Weak	Low
chr2	176831483	176831872	macs3_results/GM18558_peak_4078	23	.	1.61349	2.3305	0.381085	481	176831723.5	Weak	Low
chr2	177188297	177189321	macs3_results/GM18558_peak_4080	28	.	1.68631	2.83289	0.671462	463	177188528.5	Weak	Low
chr2	178136203	178137225	macs3_results/GM18558_peak_4084	39	.	1.77239	3.97323	1.29064	584	178136495	Weak	Low
chr2	178779339	178780442	macs3_results/GM18558_peak_4091	42	.	1.94122	4.28158	1.51009	599	178779638.5	Weak	Low
chr2	181832759	181833201	macs3_results/GM18558_peak_4101	42	.	1.94122	4.28158	1.51009	498	181833008	Weak	Low
chr2	183049689	183050341	macs3_results/GM18558_peak_4112	31	.	1.75914	3.10106	0.777618	497	183049937.5	Weak	Low
chr2	185858186	185859274	macs3_results/GM18558_peak_4125	31	.	1.75914	3.10106	0.777618	499	185858435.5	Weak	Low
chr2	185858186	185859274	macs3_results/GM18558_peak_4125	31	.	1.75914	3.10106	0.777618	499	185858435.5	Weak	Low
chr2	186144670	186145673	macs3_results/GM18558_peak_4127a	28	.	1.68499	2.8271	0.671462	496	186144918	Weak	Low
chr2	186144670	186145673	macs3_results/GM18558_peak_4127b	23	.	1.61349	2.3305	0.381085	1011	186145175.5	Weak	Low
chr2	192523352	192524442	macs3_results/GM18558_peak_4165	52	.	2.04885	5.26558	2.20335	1522	192524113	Weak	Low
chr2	194754135	194755106	macs3_results/GM18558_peak_4190	35	.	1.81679	3.55106	1.09086	642	194754456	Weak	Low
chr2	194759312	194759888	macs3_results/GM18558_peak_4191	62	.	2.18399	6.28518	3.05738	772	194759698	Weak	Low
