Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
SH3YL1	SH3YL1	chr2a	+	112774353	112819653	2.759555	7.477644	12.388401
CNNM4	CNNM4	chr2a_random	+	2647	53131	2.422185	6.563463	10.873855
PDCL3	PDCL3	chr2a_random	+	6775885	6783928	3.156036	8.551999	14.168313
TGOLN2	TGOLN2	chr2a_random	-	7077639	7080696	30.719585	83.241730	137.908676
CNNM4	CNNM4	chr2a_random	+	8357159	8359273	1.652515	4.477867	7.418594
ID2	ID2	chr2a_random	+	9282781	9285167	44.481812	120.533615	199.691086
PLEKHB2	PLEKHB2	chr2b	-	3427149	3476368	31.802094	86.175026	142.768341
AMMECR1L	AMMECR1L	chr2b	+	6182995	6206736	16.104103	43.637741	72.295746
ERCC3	ERCC3	chr2b	+	6802794	6841466	51.391918	139.258118	230.712433
TSN	TSN	chr2b	-	12836071	12848820	40.400089	113.809624	188.551270
TFCP2L1	TFCP2L1	chr2b	+	13331948	13418770	0.197607	0.535461	0.887112
RALB	RALB	chr2b	-	14213460	14258388	23.170347	62.785343	104.018059
TMEM185B	TMEM185B	chr2b	+	14290341	14293293	6.516254	17.657276	29.253256
C2BH2orf76	C2BH2orf76	chr2b	+	15165909	15234309	12.624999	34.210312	56.677086
DDX18	DDX18	chr2b	-	16701273	16715925	60.236244	163.223846	270.417053
ACTR3	ACTR3	chr2b	-	20799206	20873086	303.473572	822.330811	1362.376221
SLC35F5	SLC35F5	chr2b	+	21017522	21060289	10.323374	27.973539	46.344467
R3HDM1	R3HDM1	chr2b	+	24473502	24666760	16.220459	46.198124	76.537590
UBXN4	UBXN4	chr2b	+	24684616	24732716	35.803207	97.016953	160.730438
DARS1	DARS1	chr2b	-	24863160	24943820	93.857704	254.328857	421.353027
HNMT	HNMT	chr2b	+	26932397	26982797	0.0	0.0	0.0
ARHGAP15	ARHGAP15	chr2b	+	32358823	32514842	4.164361	11.284286	18.694962
GTDC1	GTDC1	chr2b	-	33241105	33628648	4.883631	13.233313	21.923962
ZEB2	ZEB2	chr2b	-	33684921	33817418	4.980840	13.496723	22.360359
ORC4	ORC4	chr2b	-	37350585	37446793	18.515266	50.171337	83.120117
LYPD6	LYPD6	chr2b	+	38730890	38876049	0.0	0.0	0.0
RND3	RND3	chr2b	-	39853798	39873233	28.254160	76.561096	126.840691
DKFZP468M1024	DKFZP468M1024	chr2b	-	39853809	39870929	1.420410	3.848925	6.376611
ERMN	ERMN	chr2b	-	46981254	46988756	0.0	0.0	0.0
DKFZP469K0721	DKFZP469K0721	chr2b	+	49456582	49513269	13.489408	36.552628	60.557655
MARCHF7	MARCHF7	chr2b	+	49456582	49513271	25.351707	68.696228	113.810776
PLA2R1	PLA2R1	chr2b	-	49707480	49826926	0.026618	0.072128	0.119496
ITGB6	ITGB6	chr2b	-	49873529	49974462	0.0	0.0	0.0
DPP4	DPP4	chr2b	-	51786813	51871281	20.055616	54.345264	90.035172
GCA	GCA	chr2b	+	52139725	52159929	15.356281	41.611347	68.938560
DKFZP468H0613	DKFZP468H0613	chr2b	+	52139954	52157955	0.000000	0.000000	0.000000
KLHL23	KLHL23	chr2b	+	59789677	59811344	4.076689	11.046718	18.301376
METTL5	METTL5	chr2b	-	59879109	59892921	13.413136	36.345951	60.215256
GORASP2	GORASP2	chr2b	+	61007394	61046077	58.765869	159.239517	263.816132
CYBRD1	CYBRD1	chr2b	+	61611899	61649185	22.847771	61.911247	102.569923
DYNC1I2	DYNC1I2	chr2b	+	61792691	61857418	29.280109	151.669296	251.274338
SLC25A12	SLC25A12	chr2b	-	61892547	62003057	29.060394	78.745773	130.460098
RAPGEF4	RAPGEF4	chr2b	+	62880354	63208070	0.000000	0.000000	0.000000
SP3	SP3	chr2b	-	63988182	64036606	37.557186	101.769768	168.604538
OLA1	OLA1	chr2b	-	64161118	64337471	123.859192	335.624725	556.037903
GPR155	GPR155	chr2b	-	64520547	64573081	6.031838	16.344641	27.078579
ATP5MC3	ATP5MC3	chr2b	-	65299821	65303399	384.704651	1042.445068	1727.045044
LNPK	LNPK	chr2b	-	66064741	66153424	7.583457	20.549107	34.044224
HOXD10	HOXD10	chr2b	+	66272936	66276060	0.0	0.0	0.0
HNRNPA3	HNRNPA3	chr2b	+	67402181	67410777	60.759037	164.640472	272.764008
NFE2L2	NFE2L2	chr2b	-	67419719	67423670	59.171421	160.338486	265.636780
RBM45	RBM45	chr2b	+	68347540	68364619	8.562253	23.201378	38.438309
FKBP7	FKBP7	chr2b	-	68702016	68716917	1.946061	5.273296	8.736403
CWC22	CWC22	chr2b	-	70246601	70316110	34.369015	93.130692	154.291962
ITPRID2	ITPRID2	chr2b	+	72311284	72350597	8.488425	46.512527	77.058472
PPP1R1C	PPP1R1C	chr2b	+	72406793	72555904	0.000000	0.000000	0.000000
PDE1A	PDE1A	chr2b	-	72566448	72969589	0.000000	0.000000	0.000000
DNAJC10	DNAJC10	chr2b	+	73174712	73239824	25.089981	67.987022	112.635826
FRZB	FRZB	chr2b	-	73296462	73329798	0.0	0.0	0.0
DUSP19	DUSP19	chr2b	+	73543111	73561168	2.235205	6.056798	10.034450
CALCRL	CALCRL	chr2b	-	78088797	78198719	1.669316	4.523393	7.494019
TFPI	TFPI	chr2b	-	78215768	78310248	1.319927	3.576643	5.925515
SLC40A1	SLC40A1	chr2b	-	80311980	80333253	0.407551	1.104352	1.829608
ORMDL1	ORMDL1	chr2b	-	80522196	80537015	34.350208	93.079720	154.207504
PMS1	PMS1	chr2b	+	80537170	80633629	12.285981	33.291672	55.155151
HIBCH	HIBCH	chr2b	-	80976123	81095922	8.601808	23.308561	38.615879
NAB1	NAB1	chr2b	+	81439390	81472692	30.701815	83.193565	137.828888
STAT1	STAT1	chr2b	-	81754245	81795892	31.399454	85.083984	140.960785
SLC39A10	SLC39A10	chr2b	+	86479805	86648432	0.380530	5.322312	8.817609
GTF3C3	GTF3C3	chr2b	-	87727516	87765900	38.080894	103.188866	170.955612
COQ10B	COQ10B	chr2b	+	88429111	88452569	24.529303	66.467743	110.118782
HSPD1	HSPD1	chr2b	-	88465529	88482167	540.073608	1463.452759	2424.538818
DKFZP468D176	DKFZP468D176	chr2b	+	88498230	88535250	0.279859	0.758342	1.256364
MOB4	MOB4	chr2b	+	88498235	88535252	19.399237	52.566662	87.088501
RFTN2	RFTN2	chr2b	-	88568861	88662578	1.257811	3.408326	5.646659
AOX1	AOX1	chr2b	+	91677218	91766767	0.0	0.0	0.0
BZW1	BZW1	chr2b	+	92064101	92075075	159.364349	431.834076	715.430359
FAM126B	FAM126B	chr2b	-	92243460	92336361	4.858617	13.165531	21.811666
CFLAR	CFLAR	chr2b	+	92379117	92430269	35.895409	97.266792	161.144348
CASP10	CASP10	chr2b	+	92445196	92482064	5.132597	13.907942	23.041639
CASP8	CASP8	chr2b	+	92519809	92547216	6.315540	17.113396	28.352196
TRAK2	TRAK2	chr2b	-	92662189	92736626	6.833244	18.516233	30.676311
SUMO1	SUMO1	chr2b	-	93560701	93594504	89.089363	241.407944	399.946625
WDR12	WDR12	chr2b	-	94268821	94302008	28.946938	78.438332	129.950760
ABI2	ABI2	chr2b	+	94730490	94835347	4.939454	13.384578	22.174566
NDUFS1	NDUFS1	chr2b	-	97640058	97676679	46.147263	125.046539	207.167755
MDH1B	MDH1B	chr2b	-	98264495	98322390	0.0	0.0	0.0
CREB1	CREB1	chr2b	+	99033513	99104741	11.240929	30.459860	50.463619
METTL21A	METTL21A	chr2b	-	99116486	99128276	8.551122	23.171215	38.388336
C2BH2orf80	C2BH2orf80	chr2b	-	99705791	99730730	0.0	0.0	0.0
IDH1	IDH1	chr2b	-	99772633	99790088	19.439905	52.676857	87.271080
RPE	RPE	chr2b	+	101438560	101459300	9.925589	26.895647	44.558697
LANCL1	LANCL1	chr2b	-	101899662	101955543	9.231660	25.015289	41.443459
IKZF2	IKZF2	chr2b	-	104582877	104727132	8.705846	23.590477	39.082935
ATIC	ATIC	chr2b	+	107030811	107070838	129.397995	350.633392	580.903137
PECR	PECR	chr2b	-	107807666	107854784	6.355020	17.220377	28.529432
XRCC5	XRCC5	chr2b	+	107881561	107978763	172.839584	468.348297	775.924377
RPL37A	RPL37A	chr2b	+	108275055	108277680	2230.561035	6044.213867	10013.601562
ARPC2	ARPC2	chr2b	+	110059317	110097652	400.989410	1086.572266	1800.151733
AAMP	AAMP	chr2b	-	110108409	110114839	96.895927	262.561615	434.992462
TMBIM1	TMBIM1	chr2b	-	110119105	110126999	49.515774	134.174286	222.289917
CNOT9	CNOT9	chr2b	+	110419583	110446760	27.709467	75.085129	124.395416
PLCD4	PLCD4	chr2b	+	110460829	110489738	2.523252	6.837327	11.327572
STK36	STK36	chr2b	+	110526600	110556026	10.826639	29.337250	48.603760
CNPPD1	CNPPD1	chr2b	-	111029919	111035020	30.918585	83.780960	138.802017
ATG9A	ATG9A	chr2b	-	111077200	111087221	10.759491	29.155294	48.302311
PTPRN	PTPRN	chr2b	-	111150036	111170556	0.000000	0.000000	0.000000
DNPEP	DNPEP	chr2b	-	111241993	111255196	61.278427	166.047867	275.095703
DKFZP459I117	DKFZP459I117	chr2b	+	111504549	111518249	0.0	0.0	0.0
SLC4A3	SLC4A3	chr2b	+	111504569	111518250	0.0	0.0	0.0
ACSL3	ACSL3	chr2b	+	114903419	114985716	17.101458	46.340302	76.773148
DKFZP459J203	DKFZP459J203	chr2b	+	114903419	114984861	0.000000	0.000000	0.000000
SCG2	SCG2	chr2b	-	115673968	115679313	0.113813	0.308402	0.510938
MRPL44	MRPL44	chr2b	+	116071564	116083023	34.902241	94.575584	156.685745
RHBDD1	RHBDD1	chr2b	+	118932655	119097350	3.207088	8.690336	14.397500
MFF	MFF	chr2b	+	119448149	119480995	26.451258	71.675713	118.746956
FBXO36	FBXO36	chr2b	+	122202690	122301638	1.425893	3.863782	6.401226
SP100	SP100	chr2b	+	122742543	122885685	33.504910	117.626740	194.875183
ITM2C	ITM2C	chr2b	+	123246875	123252634	90.173653	244.346085	404.814331
PSMD1	PSMD1	chr2b	+	123438208	123553545	64.406708	174.524673	289.139404
ARMC9	ARMC9	chr2b	+	123579600	123730127	5.507608	14.924121	24.725166
NCL	NCL	chr2b	-	123850753	123859759	451.320465	1222.955811	2026.101685
EIF4E2	EIF4E2	chr2b	+	124958707	124991490	17.700375	47.963203	79.461845
NGEF	NGEF	chr2b	-	125282249	125421113	0.000000	0.000000	0.000000
ATG16L1	ATG16L1	chr2b	+	125669863	125713523	14.563275	39.462517	65.378548
UGT1A9	UGT1A9	chr2b	+	126012999	126209820	0.000000	0.000000	0.000000
UGT1A6	UGT1A6	chr2b	+	126133351	126209818	0.000000	0.000000	0.000000
UGT1A3	UGT1A3	chr2b	+	126155298	126209814	0.000000	0.000000	0.000000
COPS8	COPS8	chr2b	+	129606964	129619726	39.538696	107.139114	177.500076
NDUFA10	NDUFA10	chr2b	-	132657345	132717348	75.998772	205.936020	341.179352
AGXT	AGXT	chr2b	+	133651019	133659620	0.0	0.0	0.0
PPP1R7	PPP1R7	chr2b	+	133902313	133936764	44.559566	120.744308	200.040146
HDLBP	HDLBP	chr2b	-	133982814	134068947	174.674622	473.320740	784.162415
SEPTIN2	SEPTIN2	chr2b	+	134069138	134107455	140.020050	379.416290	628.588501
DKFZP459F2415	DKFZP459F2415	chr2b	+	134069642	134107457	3.160831	8.564993	14.189839
NDUFA10	NDUFA10	chr2b_random	-	55954	160512	0.564182	1.528780	2.532768
GAD1	GAD1	chr2b_random	+	8344062	8351227	1.002016	2.715191	4.498325
CWC22	CWC22	chr2b_random	-	10606433	10607279	8.625148	23.371805	38.720661
GAD1	GAD1	chr2b_random	+	10822594	10840720	0.000000	0.000000	0.000000
SMPD4	SMPD4	chr2b_random	-	11221100	11251831	30.894070	83.714531	138.691971
DDX18	DDX18	chr2b_random	+	11660921	11666206	27.324800	74.042786	122.668541
RAF1	RAF1	chr3	-	57462	138121	53.331974	144.515152	239.421906
TMEM43	TMEM43	chr3	+	1601367	1619347	82.266197	222.919022	369.315582
MBD4	MBD4	chr3	+	3207788	3216864	18.244120	49.436607	81.902870
HMCES	HMCES	chr3	-	3333651	3360605	9.700459	26.285604	43.548027
COPG1	COPG1	chr3	-	3361668	3390531	87.182915	236.241989	391.388031
CNBP	CNBP	chr3	+	3458735	3475420	178.862030	484.667480	802.960815
RAB7A	RAB7A	chr3	-	3847181	3935853	91.098846	246.853119	408.967773
RPN1	RPN1	chr3	+	4031105	4062574	80.234833	217.414581	360.196228
SEC61A1	SEC61A1	chr3	-	4640455	4660130	88.671700	240.276215	398.071655
DKFZP469I2021	DKFZP469I2021	chr3	+	6607863	6684099	0.000000	0.000000	0.000000
ALDH1L1	ALDH1L1	chr3	+	6608523	6684099	0.072002	0.195106	0.323237
SNX4	SNX4	chr3	+	7052655	7135597	49.333805	133.681198	221.473007
ZNF148	ZNF148	chr3	+	7212086	7362076	13.127953	35.573181	58.934990
UMPS	UMPS	chr3	-	7868058	7883370	14.500192	39.291576	65.095345
HACD2	HACD2	chr3	+	9055301	9149051	14.267925	38.662201	64.052635
DKFZP459B2333	DKFZP459B2333	chr3	+	9073397	9149045	0.099430	0.269428	0.446369
KPNA1	KPNA1	chr3	+	10181055	10271713	27.806528	75.348129	124.831146
WDR5B	WDR5B	chr3	+	10279853	10283473	4.664197	12.638706	20.938862
FAM162A	FAM162A	chr3	-	10283554	10313381	55.096527	149.296616	247.343460
ILDR1	ILDR1	chr3	+	10688268	10723239	0.175726	0.476170	0.788882
GTF2E1	GTF2E1	chr3	-	11866175	11905747	17.153097	46.480228	77.004974
HGD	HGD	chr3	+	11971058	12026647	0.289725	0.785076	1.300655
NDUFB4	NDUFB4	chr3	-	12052406	12058508	124.888672	338.414337	560.659607
FSTL1	FSTL1	chr3	+	12212108	12271671	0.035507	0.096214	0.159401
DKFZP469D0934	DKFZP469D0934	chr3	-	13054861	13086818	0.000000	0.000000	0.000000
PLA1A	PLA1A	chr3	-	13054861	13086818	93.440247	253.197662	419.478973
GAP43	GAP43	chr3	-	17027116	17126437	0.0	0.0	0.0
QTRT2	QTRT2	chr3	-	18717930	18758864	11.060227	59.212666	98.099106
GRAMD1C	GRAMD1C	chr3	-	18866691	18973123	0.482903	1.308536	2.167884
ATP6V1A	ATP6V1A	chr3	-	19006527	19074395	30.489069	82.617088	136.873810
NAA50	NAA50	chr3	+	19075177	19112755	24.472462	66.313721	109.863609
SPICE1	SPICE1	chr3	+	19329180	19391631	7.710495	20.893347	34.614532
SLC35A5	SLC35A5	chr3	-	20239409	20263465	10.904211	29.547449	48.952000
CD200	CD200	chr3	-	20485402	20515417	30.925764	83.800415	138.834259
TAGLN3	TAGLN3	chr3	-	20858402	20874997	7.796950	21.127615	35.002651
ABHD10	ABHD10	chr3	-	20880463	20894830	5.580360	15.121258	25.051769
CD47	CD47	chr3	+	24800721	24848353	28.337841	76.787842	127.216362
ALCAM	ALCAM	chr3	-	27400881	27615708	63.706009	172.625961	285.993774
NXPE3	NXPE3	chr3	-	31342640	31379102	6.453864	17.488216	28.973169
PDCL3	PDCL3	chr3	-	31445365	31446335	33.099380	89.690323	148.592209
ZBTB11	ZBTB11	chr3	+	31472903	31500190	13.494048	36.565201	60.578491
DKFZP459B1811	DKFZP459B1811	chr3	-	31538804	31559254	38.375774	103.987923	172.279404
PCNP	PCNP	chr3	-	31538804	31559276	39.987881	108.356285	179.516586
TBC1D23	TBC1D23	chr3	-	32890341	32952888	15.730053	42.624168	70.616531
ST3GAL6	ST3GAL6	chr3	-	34489468	34552033	16.490538	44.684875	74.030556
CLDND1	CLDND1	chr3	+	34781016	34788465	0.000000	0.000000	0.000000
DKFZP459E2462	DKFZP459E2462	chr3	+	34781045	34788465	73.468353	199.079269	329.819641
RIOX2	RIOX2	chr3	+	35256415	35280233	22.336227	60.525105	100.273468
ARL6	ARL6	chr3	-	35436041	35469999	2.150109	5.826210	9.652431
STX19	STX19	chr3	+	39154318	39168578	0.000000	0.000000	0.000000
ZNF717	ZNF717	chr3	-	42294851	42341732	0.000000	0.000000	0.000000
CHMP2B	CHMP2B	chr3	+	54324685	54351117	41.271164	111.833641	185.277603
PPARG	PPARG	chr3	-	57507509	57634057	0.0	0.0	0.0
VGLL4	VGLL4	chr3	+	58199970	58346073	5.799115	15.714025	26.033821
TATDN2	TATDN2	chr3	-	59637031	59670804	36.173035	98.019089	162.390701
VHL	VHL	chr3	-	59772892	59782705	24.383459	66.072548	109.464058
DKFZP459D0528	DKFZP459D0528	chr3	-	59774093	59782684	0.000000	0.000000	0.000000
EMC3	EMC3	chr3	+	59951534	59976192	29.626169	80.278862	133.000015
TADA3	TADA3	chr3	+	60168212	60181229	25.998043	70.447632	116.712364
RAD18	RAD18	chr3	+	61019192	61106124	5.043459	13.666403	22.641474
GRM7	GRM7	chr3	-	62253722	63190053	0.0	0.0	0.0
ARL8B	ARL8B	chr3	-	64941873	65001284	60.938507	165.126785	273.569702
BHLHE40	BHLHE40	chr3	-	65139884	65145431	66.467392	180.108566	298.390381
CRBN	CRBN	chr3	+	66910789	66940576	27.001154	73.165787	121.215599
CNTN6	CNTN6	chr3	-	68760099	69088521	0.0	0.0	0.0
PPP4R2	PPP4R2	chr3	-	72548558	72619996	35.198849	95.379311	158.017303
ARL6IP5	ARL6IP5	chr3	-	76645376	76666494	78.637802	213.087067	353.026703
UBA3	UBA3	chr3	+	76671418	76697000	55.398666	150.430466	249.221954
MAGI1	MAGI1	chr3	+	79891751	80602158	0.263599	0.714282	1.183368
SYNPR	SYNPR	chr3	-	82401326	82747719	0.0	0.0	0.0
FAM107A	FAM107A	chr3	+	87612838	87625973	0.0	0.0	0.0
ACOX2	ACOX2	chr3	+	87658744	87694391	0.080672	0.218599	0.362159
PDHB	PDHB	chr3	+	87770546	87776738	36.308662	98.386612	162.999573
RPP14	RPP14	chr3	-	87894419	87908235	16.681452	45.202198	74.887627
ARF4	ARF4	chr3	+	88643792	88669863	121.005508	327.892029	543.226990
CCDC66	CCDC66	chr3	-	89633228	89703752	18.908152	51.235950	84.883888
SELENOK	SELENOK	chr3	+	92394851	92401580	44.537899	120.685600	199.942871
TKT	TKT	chr3	+	93054008	93091434	57.551243	899.610107	1490.406738
ITIH4	ITIH4	chr3	+	93501664	93519593	0.133566	0.361928	0.599615
ITIH3	ITIH3	chr3	-	93524500	93542077	0.0	0.0	0.0
ITIH1	ITIH1	chr3	-	93544799	93558742	0.000000	0.000000	0.000000
NEK4	NEK4	chr3	+	93566610	93623433	8.269045	22.406864	37.122017
SPCS1	SPCS1	chr3	-	93626105	93628064	95.526611	258.851135	428.845215
ALAS1	ALAS1	chr3	-	94141709	94157911	46.072876	124.844971	206.833801
ACY1	ACY1	chr3	-	94369902	94375832	23.798769	64.488197	106.839211
IP6K1	IP6K1	chr3	+	96710640	96776434	14.491156	39.267094	65.054779
TCTA	TCTA	chr3	-	97094371	97098440	19.765999	53.560486	88.735001
RHOA	RHOA	chr3	+	97098880	97157664	256.244751	694.353577	1150.353149
USP4	USP4	chr3	+	97177428	97214716	50.066391	135.666306	224.761795
KLHDC8B	KLHDC8B	chr3	-	97315123	97320317	6.873326	18.624846	30.856249
WDR6	WDR6	chr3	-	97478187	97486589	82.493431	223.534775	370.335693
SLC25A20	SLC25A20	chr3	+	97590545	97633933	15.515428	42.042591	69.653023
USP4	USP4	chr3	+	97763369	97780204	44.254971	119.918938	198.672729
SLC26A6	SLC26A6	chr3	+	97909530	97918862	19.101601	51.760143	85.752335
SHISA5	SHISA5	chr3	+	98071703	98077284	32.676289	88.543861	146.692841
MAP4	MAP4	chr3	+	98493536	98727396	41.172897	156.950043	260.023102
DHX30	DHX30	chr3	-	98727892	98775210	34.219593	92.725800	153.621155
MYL3	MYL3	chr3	+	99733062	99738601	0.0	0.0	0.0
LRRC2	LRRC2	chr3	+	100035742	100089398	0.393024	1.064988	1.764393
LZTFL1	LZTFL1	chr3	+	100727122	100745276	5.949540	16.121637	26.709120
SACM1L	SACM1L	chr3	-	100830255	100886210	26.319376	71.318352	118.154915
LARS2	LARS2	chr3	-	101029805	101193644	7.777027	21.073629	34.913212
TGM4	TGM4	chr3	-	101686752	101714957	0.000000	0.000000	0.000000
TMEM42	TMEM42	chr3	-	101741441	101745200	9.105691	24.673946	40.877949
ZNF501	ZNF501	chr3	-	101870991	101877983	0.349962	0.948302	1.571076
TCAIM	TCAIM	chr3	-	102195305	102267785	3.388146	9.180954	15.210319
ABHD5	ABHD5	chr3	-	102900608	102930433	7.492166	20.301733	33.634392
HIGD1A	HIGD1A	chr3	+	103855531	103872917	102.311417	277.236145	459.304077
ULK4	ULK4	chr3	+	104676524	105452548	0.815362	2.209409	3.660384
CTNNB1	CTNNB1	chr3	-	105459282	105501999	74.164925	200.966797	332.946747
ZNF620	ZNF620	chr3	-	106199325	106212213	2.006639	5.437446	9.008354
CSRNP1	CSRNP1	chr3	+	107529927	107541750	51.841721	140.476974	232.731735
WDR48	WDR48	chr3	-	107588551	107633465	28.219439	76.467010	126.684814
XYLB	XYLB	chr3	-	108276819	108354797	0.000000	0.000000	0.000000
OXSR1	OXSR1	chr3	-	108445383	108541279	35.532482	96.283363	159.515091
ARPP21	ARPP21	chr3	-	111021741	111175898	0.000000	0.000000	0.000000
PDCD6IP	PDCD6IP	chr3	-	113057930	113136084	44.008446	119.250916	197.566010
FBXL2	FBXL2	chr3	-	113547182	113659799	0.274127	0.742810	1.230631
DKFZP459A1011	DKFZP459A1011	chr3	-	113548582	113659762	0.000000	0.000000	0.000000
GLB1	GLB1	chr3	+	113843519	113948767	47.470024	128.630859	213.105988
CMTM6	CMTM6	chr3	+	114465797	114487496	85.659599	232.114227	384.549500
GPD1L	GPD1L	chr3	-	114802933	114867232	0.953201	2.582916	4.279181
RBMS3	RBMS3	chr3	-	117055883	117828940	0.260077	0.704738	1.167557
AZI2	AZI2	chr3	+	118784616	118809926	17.818092	48.282185	79.990311
TOP2B	TOP2B	chr3	+	121610447	121677713	102.400894	277.478546	459.705750
RPL15	RPL15	chr3	-	123407890	123411586	857.363770	2323.222656	3848.941650
OXNAD1	OXNAD1	chr3	-	131201145	131290228	5.792388	15.695797	26.003622
DPH3	DPH3	chr3	+	131294358	131301716	12.652259	34.284184	56.799469
EAF1	EAF1	chr3	-	132135580	132150469	19.994177	54.178787	89.759354
METTL6	METTL6	chr3	+	132150502	132195971	8.378968	22.704725	37.615490
PIK3R4	PIK3R4	chr3	-	133033165	133105879	13.590693	36.827080	61.012352
ASTE1	ASTE1	chr3	-	133378573	133391533	5.654801	15.322973	25.385956
ACAD11	ACAD11	chr3	-	134943083	135054486	9.297656	25.194120	41.739735
UBA5	UBA5	chr3	+	135055034	135071812	35.505066	96.209076	159.391998
TF	TF	chr3	+	136142920	136180197	0.000000	0.000000	0.000000
ANAPC13	ANAPC13	chr3	-	136883011	136888264	24.524958	66.455971	110.099281
CEP63	CEP63	chr3	+	136891344	136975750	28.898577	78.307289	129.733658
PCCB	PCCB	chr3	+	138698476	138777884	26.106983	70.742821	117.201416
NCK1	NCK1	chr3	+	139386957	139410101	4.875894	13.212348	21.889229
ARMC8	ARMC8	chr3	+	140673058	140785411	26.575397	72.012093	119.304260
ESYT3	ESYT3	chr3	+	140924406	140971078	0.0	0.0	0.0
CEP70	CEP70	chr3	-	140986645	141082804	13.364271	36.213543	59.995888
MRPS22	MRPS22	chr3	+	141860946	141875837	6.344408	17.191622	28.481791
COPB2	COPB2	chr3	-	141874738	141907605	72.134651	195.465286	323.832275
SLC25A36	SLC25A36	chr3	+	143502610	143527250	5.106821	13.838097	22.925922
PLS1	PLS1	chr3	+	145148716	145269380	0.782137	2.119379	3.511228
U2SURP	U2SURP	chr3	+	145556267	145611306	59.509445	161.254410	267.154266
PLSCR4	PLSCR4	chr3	-	148904195	148960783	0.0	0.0	0.0
TM4SF1	TM4SF1	chr3	-	152161179	152170400	0.0	0.0	0.0
TM4SF4	TM4SF4	chr3	+	152276935	152305549	0.0	0.0	0.0
COMMD2	COMMD2	chr3	-	152555882	152571855	11.008475	29.829975	49.420071
RNF13	RNF13	chr3	+	152632170	152799092	22.495037	60.955437	100.986412
PFN2	PFN2	chr3	-	152802623	152808354	9.853436	26.700136	44.234783
DKFZP468N016	DKFZP468N016	chr3	-	152802625	152808398	1.330486	3.605255	5.972918
EIF3J	EIF3J	chr3	+	152893776	152895667	0.404442	1.095928	1.815651
SERP1	SERP1	chr3	-	153402367	153406727	48.118843	130.388977	216.018723
SELENOT	SELENOT	chr3	+	153465800	153493322	29.220600	79.179878	131.179306
MME	MME	chr3	+	158207883	158317003	29.254974	79.273026	131.333618
GMPS	GMPS	chr3	+	159037411	159103158	27.275707	73.909752	122.448151
SSR3	SSR3	chr3	-	159706282	159720516	43.607868	118.165466	195.767700
MLF1	MLF1	chr3	+	161764782	161806651	1.898887	5.145468	8.524626
GFM1	GFM1	chr3	+	161842163	161892735	37.652153	102.027100	169.030853
MFSD1	MFSD1	chr3	+	162009810	162027574	18.480892	50.078194	82.965805
B3GALNT1	B3GALNT1	chr3	-	164391394	164413610	8.667499	23.486565	38.910786
NMD3	NMD3	chr3	+	164538119	164569158	61.205715	165.850845	274.769257
BCHE	BCHE	chr3	-	169322668	169392493	0.239484	0.648937	1.075109
MYNN	MYNN	chr3	+	173334099	173348568	14.389336	38.991188	64.597679
SEC62	SEC62	chr3	+	173541664	173572432	29.526361	80.008415	132.551956
PHC3	PHC3	chr3	-	173676536	173764127	8.385508	22.722445	37.644848
PRKCI	PRKCI	chr3	+	173806473	173891826	12.190881	33.033974	54.728214
SKIL	SKIL	chr3	+	173948648	173982150	9.419741	25.524939	42.287807
EIF5A2	EIF5A2	chr3	-	174464560	174485179	3.915211	10.609158	17.576458
FNDC3B	FNDC3B	chr3	+	175564331	175940678	34.687531	93.993774	155.721863
NCEH1	NCEH1	chr3	-	176209721	176227378	2.801431	7.591116	12.576394
SLC35B2	SLC35B2	chr3	-	182626268	182628239	22.586731	61.203899	101.398041
FXR1	FXR1	chr3	+	184636549	184701145	177.690399	481.492676	797.701050
DNAJC19	DNAJC19	chr3	-	184707915	184714407	11.139799	30.185827	50.009621
PARL	PARL	chr3	-	187675075	187731833	50.374374	136.500854	226.144424
AP2M1	AP2M1	chr3	+	188034406	188043735	146.406128	396.720764	657.257263
ABCF3	ABCF3	chr3	+	188045842	188054082	39.641766	107.418404	177.962769
PSMD2	PSMD2	chr3	+	188166435	188176934	147.039062	398.435883	660.098755
EHHADH	EHHADH	chr3	-	189050655	189117756	8.637472	23.405201	38.775986
MAP3K13	MAP3K13	chr3	+	189147297	189361281	0.312483	0.846744	1.402822
SENP2	SENP2	chr3	+	189467933	189516994	20.166969	54.647003	90.535072
TRA2B	TRA2B	chr3	-	189748692	189770296	185.863480	503.639526	834.392212
