Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
UBXN2A	UBXN2A	chr2a	-	88213379	88300454	3.057667	12.376924	20.152575
LDAH	LDAH	chr2a	+	91517782	91663935	3.415226	13.824262	22.509186
HS1BP3	HS1BP3	chr2a	+	91696465	91730090	2.091756	8.467078	13.786417
LAPTM4A	LAPTM4A	chr2a	+	92245754	92264587	33.510433	135.644623	220.861694
VSNL1	VSNL1	chr2a	-	94720799	94837112	0.0	0.0	0.0
CYRIA	CYRIA	chr2a	+	95793651	95862692	15.719958	63.631756	103.607628
DDX1	DDX1	chr2a	-	96870791	96907972	63.844364	258.431274	420.787567
TRIB2	TRIB2	chr2a	-	99869859	99895584	1.684211	6.817404	11.100354
PDIA6	PDIA6	chr2a	+	101866394	101894805	64.133850	259.603058	422.695557
HPCAL1	HPCAL1	chr2a	-	102261728	102292666	1.093677	4.427022	7.208243
GRHL1	GRHL1	chr2a	-	102689441	102740327	0.134459	0.544268	0.886197
YWHAQ	YWHAQ	chr2a	+	103078514	103126554	95.868340	388.058960	631.852234
CPSF3	CPSF3	chr2a	-	103240227	103291930	37.152645	150.387680	244.866898
ITGB1BP1	ITGB1BP1	chr2a	+	103292374	103311427	10.735765	43.456581	70.757645
RSAD2	RSAD2	chr2a	-	105744020	105764212	0.0	0.0	0.0
CMPK2	CMPK2	chr2a	+	105775482	105794199	0.243966	0.987533	1.607939
EIPR1	EIPR1	chr2a	+	109538681	109737313	23.743145	96.108276	156.487106
ACP1	ACP1	chr2a	-	112758878	112772912	53.255775	215.570450	350.999969
SH3YL1	SH3YL1	chr2a	+	112774353	112819653	2.900273	11.739820	19.115217
CNNM4	CNNM4	chr2a_random	+	2647	53131	0.774384	3.134577	5.103836
PDCL3	PDCL3	chr2a_random	+	6775885	6783928	11.910663	48.212364	78.501198
TGOLN2	TGOLN2	chr2a_random	-	7077639	7080696	15.065143	60.981171	99.291855
CNNM4	CNNM4	chr2a_random	+	8357159	8359273	0.000000	0.000000	0.000000
ID2	ID2	chr2a_random	+	9282781	9285167	58.080490	235.100082	382.798859
PLEKHB2	PLEKHB2	chr2b	-	3427149	3476368	24.422876	98.859711	160.967117
AMMECR1L	AMMECR1L	chr2b	+	6182995	6206736	7.815289	31.634979	51.509270
ERCC3	ERCC3	chr2b	+	6802794	6841466	21.414778	86.683426	141.141235
TSN	TSN	chr2b	-	12836071	12848820	21.990969	92.543518	150.682861
TFCP2L1	TFCP2L1	chr2b	+	13331948	13418770	0.0	0.0	0.0
RALB	RALB	chr2b	-	14213460	14258388	13.226390	53.538208	87.172935
TMEM185B	TMEM185B	chr2b	+	14290341	14293293	3.822553	15.473053	25.193811
C2BH2orf76	C2BH2orf76	chr2b	+	15165909	15234309	10.502193	42.511116	69.218208
DDX18	DDX18	chr2b	-	16701273	16715925	37.616711	152.266129	247.925491
ACTR3	ACTR3	chr2b	-	20799206	20873086	197.216125	798.297913	1299.818848
SLC35F5	SLC35F5	chr2b	+	21017522	21060289	5.520790	22.347233	36.386608
R3HDM1	R3HDM1	chr2b	+	24473502	24666760	13.035567	53.633457	87.328018
UBXN4	UBXN4	chr2b	+	24684616	24732716	22.445808	90.856865	147.936584
DARS1	DARS1	chr2b	-	24863160	24943820	66.010948	267.201263	435.067169
HNMT	HNMT	chr2b	+	26932397	26982797	0.403927	1.635029	2.662216
ARHGAP15	ARHGAP15	chr2b	+	32358823	32514842	2.428309	9.829388	16.004581
GTDC1	GTDC1	chr2b	-	33241105	33628648	4.958991	20.073164	32.683884
ZEB2	ZEB2	chr2b	-	33684921	33817418	5.381780	21.784544	35.470417
ORC4	ORC4	chr2b	-	37350585	37446793	8.705518	35.238476	57.376621
LYPD6	LYPD6	chr2b	+	38730890	38876049	0.0	0.0	0.0
RND3	RND3	chr2b	-	39853798	39873233	25.307446	102.440300	166.797165
DKFZP468M1024	DKFZP468M1024	chr2b	-	39853809	39870929	0.000000	0.000000	0.000000
ERMN	ERMN	chr2b	-	46981254	46988756	0.0	0.0	0.0
DKFZP469K0721	DKFZP469K0721	chr2b	+	49456582	49513269	4.618737	18.695873	30.441328
MARCHF7	MARCHF7	chr2b	+	49456582	49513271	11.589232	46.911270	76.382698
PLA2R1	PLA2R1	chr2b	-	49707480	49826926	0.000000	0.000000	0.000000
ITGB6	ITGB6	chr2b	-	49873529	49974462	0.0	0.0	0.0
DPP4	DPP4	chr2b	-	51786813	51871281	2.584217	10.460478	17.032145
GCA	GCA	chr2b	+	52139725	52159929	9.420735	38.133556	62.090496
DKFZP468H0613	DKFZP468H0613	chr2b	+	52139954	52157955	0.000000	0.000000	0.000000
KLHL23	KLHL23	chr2b	+	59789677	59811344	5.357378	21.685768	35.309586
METTL5	METTL5	chr2b	-	59879109	59892921	17.197903	69.614227	113.348511
GORASP2	GORASP2	chr2b	+	61007394	61046077	29.457920	119.240715	194.152237
CYBRD1	CYBRD1	chr2b	+	61611899	61649185	18.588625	75.243637	122.514526
DYNC1I2	DYNC1I2	chr2b	+	61792691	61857418	15.641066	121.009232	197.031799
SLC25A12	SLC25A12	chr2b	-	61892547	62003057	26.060061	105.486748	171.757507
RAPGEF4	RAPGEF4	chr2b	+	62880354	63208070	0.181991	0.736843	1.199756
SP3	SP3	chr2b	-	63988182	64036606	18.343245	74.250374	120.897270
OLA1	OLA1	chr2b	-	64161118	64337471	96.660995	391.267517	637.076538
GPR155	GPR155	chr2b	-	64520547	64573081	1.748981	7.079582	11.527243
ATP5MC3	ATP5MC3	chr2b	-	65299821	65303399	267.679016	1083.519775	1764.227905
LNPK	LNPK	chr2b	-	66064741	66153424	5.764836	23.335089	37.995075
HOXD10	HOXD10	chr2b	+	66272936	66276060	0.0	0.0	0.0
HNRNPA3	HNRNPA3	chr2b	+	67402181	67410777	69.636131	281.875366	458.960144
NFE2L2	NFE2L2	chr2b	-	67419719	67423670	21.197054	85.802124	139.706253
RBM45	RBM45	chr2b	+	68347540	68364619	6.930704	28.054327	45.679119
FKBP7	FKBP7	chr2b	-	68702016	68716917	1.204045	4.873773	7.935660
CWC22	CWC22	chr2b	-	70246601	70316110	11.304793	45.759907	74.508011
ITPRID2	ITPRID2	chr2b	+	72311284	72350597	4.346217	29.751320	48.442226
PPP1R1C	PPP1R1C	chr2b	+	72406793	72555904	0.000000	0.000000	0.000000
PDE1A	PDE1A	chr2b	-	72566448	72969589	0.0	0.0	0.0
DNAJC10	DNAJC10	chr2b	+	73174712	73239824	17.091373	69.183014	112.646400
FRZB	FRZB	chr2b	-	73296462	73329798	0.0	0.0	0.0
DUSP19	DUSP19	chr2b	+	73543111	73561168	0.462447	1.871908	3.047911
CALCRL	CALCRL	chr2b	-	78088797	78198719	1.291621	5.228265	8.512859
TFPI	TFPI	chr2b	-	78215768	78310248	1.483531	6.005085	9.777706
SLC40A1	SLC40A1	chr2b	-	80311980	80333253	0.606421	2.454690	3.996820
ORMDL1	ORMDL1	chr2b	-	80522196	80537015	17.206984	69.650978	113.408371
PMS1	PMS1	chr2b	+	80537170	80633629	7.727118	31.278078	50.928150
HIBCH	HIBCH	chr2b	-	80976123	81095922	7.895825	31.960976	52.040070
NAB1	NAB1	chr2b	+	81439390	81472692	20.628176	83.499397	135.956863
STAT1	STAT1	chr2b	-	81754245	81795892	19.136955	77.463181	126.128494
SLC39A10	SLC39A10	chr2b	+	86479805	86648432	0.154321	3.224289	5.249909
GTF3C3	GTF3C3	chr2b	-	87727516	87765900	17.538050	70.991089	115.590370
COQ10B	COQ10B	chr2b	+	88429111	88452569	9.987810	40.428982	65.827995
HSPD1	HSPD1	chr2b	-	88465529	88482167	444.557281	1799.493408	2930.003174
DKFZP468D176	DKFZP468D176	chr2b	+	88498230	88535250	4.727179	19.134829	31.156050
MOB4	MOB4	chr2b	+	88498235	88535252	4.246416	17.188780	27.987421
RFTN2	RFTN2	chr2b	-	88568861	88662578	0.000000	0.000000	0.000000
AOX1	AOX1	chr2b	+	91677218	91766767	0.0	0.0	0.0
BZW1	BZW1	chr2b	+	92064101	92075075	70.233620	284.293915	462.898071
FAM126B	FAM126B	chr2b	-	92243460	92336361	1.878230	7.602760	12.379102
CFLAR	CFLAR	chr2b	+	92379117	92430269	38.996822	157.852600	257.021576
CASP10	CASP10	chr2b	+	92445196	92482064	3.740804	15.142147	24.655018
CASP8	CASP8	chr2b	+	92519809	92547216	5.760938	23.319311	37.969383
TRAK2	TRAK2	chr2b	-	92662189	92736626	4.367709	17.679754	28.786844
SUMO1	SUMO1	chr2b	-	93560701	93594504	63.576065	257.345245	419.019257
WDR12	WDR12	chr2b	-	94268821	94302008	17.878139	72.367706	117.831848
ABI2	ABI2	chr2b	+	94730490	94835347	3.288154	13.309896	21.671677
NDUFS1	NDUFS1	chr2b	-	97640058	97676679	33.024715	133.678513	217.660416
MDH1B	MDH1B	chr2b	-	98264495	98322390	0.0	0.0	0.0
CREB1	CREB1	chr2b	+	99033513	99104741	10.402032	42.105682	68.558060
METTL21A	METTL21A	chr2b	-	99116486	99128276	5.772236	23.365044	38.043846
C2BH2orf80	C2BH2orf80	chr2b	-	99705791	99730730	0.0	0.0	0.0
IDH1	IDH1	chr2b	-	99772633	99790088	12.431937	50.322399	81.936829
RPE	RPE	chr2b	+	101438560	101459300	7.484021	30.294064	49.325939
LANCL1	LANCL1	chr2b	-	101899662	101955543	4.481828	18.141689	29.538982
IKZF2	IKZF2	chr2b	-	104582877	104727132	3.509646	14.206458	23.131493
ATIC	ATIC	chr2b	+	107030811	107070838	96.257019	389.632263	634.414001
PECR	PECR	chr2b	-	107807666	107854784	7.183398	29.077190	47.344582
XRCC5	XRCC5	chr2b	+	107881561	107978763	151.543259	613.421692	998.796448
RPL37A	RPL37A	chr2b	+	108275055	108277680	1449.511108	5867.377441	9553.486328
ARPC2	ARPC2	chr2b	+	110059317	110097652	419.086029	1696.390015	2762.126221
AAMP	AAMP	chr2b	-	110108409	110114839	67.893013	274.819550	447.471588
TMBIM1	TMBIM1	chr2b	-	110119105	110126999	30.636505	124.011436	201.920120
CNOT9	CNOT9	chr2b	+	110419583	110446760	18.842775	76.272400	124.189606
PLCD4	PLCD4	chr2b	+	110460829	110489738	0.486485	1.969210	3.206342
STK36	STK36	chr2b	+	110526600	110556026	6.379069	25.821402	42.043385
CNPPD1	CNPPD1	chr2b	-	111029919	111035020	13.398162	54.233513	88.305054
ATG9A	ATG9A	chr2b	-	111077200	111087221	5.823176	23.571239	38.379585
PTPRN	PTPRN	chr2b	-	111150036	111170556	0.000000	0.000000	0.000000
DNPEP	DNPEP	chr2b	-	111241993	111255196	38.176575	154.532379	251.615463
DKFZP459I117	DKFZP459I117	chr2b	+	111504549	111518249	0.0	0.0	0.0
SLC4A3	SLC4A3	chr2b	+	111504569	111518250	0.0	0.0	0.0
ACSL3	ACSL3	chr2b	+	114903419	114985716	7.243951	29.322298	47.743675
DKFZP459J203	DKFZP459J203	chr2b	+	114903419	114984861	0.000000	0.000000	0.000000
SCG2	SCG2	chr2b	-	115673968	115679313	0.234547	0.949407	1.545860
MRPL44	MRPL44	chr2b	+	116071564	116083023	31.367085	126.968697	206.735229
RHBDD1	RHBDD1	chr2b	+	118932655	119097350	1.605155	6.497398	10.579309
MFF	MFF	chr2b	+	119448149	119480995	17.413076	70.485214	114.766685
FBXO36	FBXO36	chr2b	+	122202690	122301638	0.730617	2.957415	4.815375
SP100	SP100	chr2b	+	122742543	122885685	27.442379	164.173828	267.314026
ITM2C	ITM2C	chr2b	+	123246875	123252634	65.555672	265.358368	432.066528
PSMD1	PSMD1	chr2b	+	123438208	123553545	79.802826	323.028473	525.967163
ARMC9	ARMC9	chr2b	+	123579600	123730127	9.497712	38.445148	62.597839
NCL	NCL	chr2b	-	123850753	123859759	412.970123	1671.633789	2721.817383
EIF4E2	EIF4E2	chr2b	+	124958707	124991490	17.330370	70.150436	114.221588
NGEF	NGEF	chr2b	-	125282249	125421113	0.000000	0.000000	0.000000
ATG16L1	ATG16L1	chr2b	+	125669863	125713523	6.634305	26.854555	43.725601
UGT1A9	UGT1A9	chr2b	+	126012999	126209820	0.0	0.0	0.0
UGT1A6	UGT1A6	chr2b	+	126133351	126209818	0.0	0.0	0.0
UGT1A3	UGT1A3	chr2b	+	126155298	126209814	0.0	0.0	0.0
COPS8	COPS8	chr2b	+	129606964	129619726	30.658669	124.101151	202.066177
NDUFA10	NDUFA10	chr2b	-	132657345	132717348	54.592258	220.980316	359.808502
AGXT	AGXT	chr2b	+	133651019	133659620	0.0	0.0	0.0
PPP1R7	PPP1R7	chr2b	+	133902313	133936764	29.932198	121.160522	197.278137
HDLBP	HDLBP	chr2b	-	133982814	134068947	109.972084	445.148590	724.807739
SEPTIN2	SEPTIN2	chr2b	+	134069138	134107455	83.724960	338.904602	551.817261
DKFZP459F2415	DKFZP459F2415	chr2b	+	134069642	134107457	7.645409	30.947336	50.389618
NDUFA10	NDUFA10	chr2b_random	-	55954	160512	4.587215	18.568277	30.233572
GAD1	GAD1	chr2b_random	+	8344062	8351227	3.699597	14.975348	24.383429
CWC22	CWC22	chr2b_random	-	10606433	10607279	3.253247	13.168598	21.441610
GAD1	GAD1	chr2b_random	+	10822594	10840720	0.316180	1.279844	2.083890
SMPD4	SMPD4	chr2b_random	-	11221100	11251831	14.575726	59.000095	96.066185
DDX18	DDX18	chr2b_random	+	11660921	11666206	20.243437	81.942039	133.421112
RAF1	RAF1	chr3	-	57462	138121	36.250393	146.735519	238.920303
TMEM43	TMEM43	chr3	+	1601367	1619347	41.334213	167.313980	272.426910
MBD4	MBD4	chr3	+	3207788	3216864	6.350770	25.706854	41.856869
HMCES	HMCES	chr3	-	3333651	3360605	0.000000	0.000000	0.000000
COPG1	COPG1	chr3	-	3361668	3390531	33.219601	134.467377	218.944855
CNBP	CNBP	chr3	+	3458735	3475420	86.025536	348.216949	566.979980
RAB7A	RAB7A	chr3	-	3847181	3935853	61.062824	247.172073	402.454926
RPN1	RPN1	chr3	+	4031105	4062574	53.376778	216.060257	351.797455
SEC61A1	SEC61A1	chr3	-	4640455	4660130	58.887218	238.365585	388.115875
DKFZP469I2021	DKFZP469I2021	chr3	+	6607863	6684099	5.899642	23.880762	38.883560
ALDH1L1	ALDH1L1	chr3	+	6608523	6684099	0.000000	0.000000	0.000000
SNX4	SNX4	chr3	+	7052655	7135597	25.032999	101.329384	164.988342
ZNF148	ZNF148	chr3	+	7212086	7362076	5.339012	21.611425	35.188541
UMPS	UMPS	chr3	-	7868058	7883370	16.079340	65.086472	105.976257
HACD2	HACD2	chr3	+	9055301	9149051	3.384017	13.697933	22.303493
DKFZP459B2333	DKFZP459B2333	chr3	+	9073397	9149045	0.000000	0.000000	0.000000
KPNA1	KPNA1	chr3	+	10181055	10271713	17.536833	70.986160	115.582344
WDR5B	WDR5B	chr3	+	10279853	10283473	2.361502	9.558964	15.564267
FAM162A	FAM162A	chr3	-	10283554	10313381	31.479794	127.424919	207.478073
ILDR1	ILDR1	chr3	+	10688268	10723239	0.252688	1.022839	1.665424
GTF2E1	GTF2E1	chr3	-	11866175	11905747	11.324624	45.840183	74.638718
HGD	HGD	chr3	+	11971058	12026647	0.228701	0.925743	1.507330
NDUFB4	NDUFB4	chr3	-	12052406	12058508	101.458984	410.688965	668.699280
FSTL1	FSTL1	chr3	+	12212108	12271671	1.916598	7.758068	12.631979
DKFZP469D0934	DKFZP469D0934	chr3	-	13054861	13086818	0.000000	0.000000	0.000000
PLA1A	PLA1A	chr3	-	13054861	13086818	5.554410	22.483320	36.608192
GAP43	GAP43	chr3	-	17027116	17126437	0.0	0.0	0.0
QTRT2	QTRT2	chr3	-	18717930	18758864	6.516391	50.414974	82.087563
GRAMD1C	GRAMD1C	chr3	-	18866691	18973123	0.437363	1.770372	2.882587
ATP6V1A	ATP6V1A	chr3	-	19006527	19074395	15.215347	61.589176	100.281822
NAA50	NAA50	chr3	+	19075177	19112755	19.203566	77.732811	126.567513
SPICE1	SPICE1	chr3	+	19329180	19391631	2.321993	9.399039	15.303869
SLC35A5	SLC35A5	chr3	-	20239409	20263465	5.498948	22.258820	36.242653
CD200	CD200	chr3	-	20485402	20515417	16.044540	64.945610	105.746895
TAGLN3	TAGLN3	chr3	-	20858402	20874997	0.547471	2.216071	3.608290
ABHD10	ABHD10	chr3	-	20880463	20894830	2.288454	9.263279	15.082820
CD47	CD47	chr3	+	24800721	24848353	19.270895	78.005356	127.011269
ALCAM	ALCAM	chr3	-	27400881	27615708	46.486973	188.171478	306.387909
NXPE3	NXPE3	chr3	-	31342640	31379102	5.310953	21.497847	35.003609
PDCL3	PDCL3	chr3	-	31445365	31446335	15.582560	63.075588	102.702065
ZBTB11	ZBTB11	chr3	+	31472903	31500190	6.704720	27.139582	44.189693
DKFZP459B1811	DKFZP459B1811	chr3	-	31538804	31559254	17.075031	69.116867	112.538696
PCNP	PCNP	chr3	-	31538804	31559276	35.168308	142.355423	231.788467
TBC1D23	TBC1D23	chr3	-	32890341	32952888	7.593885	30.738775	50.050034
ST3GAL6	ST3GAL6	chr3	-	34489468	34552033	3.558650	14.404819	23.454470
CLDND1	CLDND1	chr3	+	34781016	34788465	27.962027	113.185593	184.293060
DKFZP459E2462	DKFZP459E2462	chr3	+	34781045	34788465	0.000000	0.000000	0.000000
RIOX2	RIOX2	chr3	+	35256415	35280233	12.481196	50.521790	82.261490
ARL6	ARL6	chr3	-	35436041	35469999	0.610088	2.469534	4.020988
STX19	STX19	chr3	+	39154318	39168578	0.0	0.0	0.0
ZNF717	ZNF717	chr3	-	42294851	42341732	0.052006	0.210512	0.342763
CHMP2B	CHMP2B	chr3	+	54324685	54351117	19.417618	78.599266	127.978287
PPARG	PPARG	chr3	-	57507509	57634057	2.501526	10.125758	16.487143
VGLL4	VGLL4	chr3	+	58199970	58346073	2.904383	11.756455	19.142305
TATDN2	TATDN2	chr3	-	59637031	59670804	23.165251	93.769058	152.678314
VHL	VHL	chr3	-	59772892	59782705	18.266361	73.939171	120.390556
DKFZP459D0528	DKFZP459D0528	chr3	-	59774093	59782684	1.140924	4.618269	7.519640
EMC3	EMC3	chr3	+	59951534	59976192	17.624254	71.340027	116.158524
TADA3	TADA3	chr3	+	60168212	60181229	18.426521	74.587471	121.446144
RAD18	RAD18	chr3	+	61019192	61106124	2.324428	9.408895	15.319919
GRM7	GRM7	chr3	-	62253722	63190053	0.0	0.0	0.0
ARL8B	ARL8B	chr3	-	64941873	65001284	40.225807	162.827332	265.121613
BHLHE40	BHLHE40	chr3	-	65139884	65145431	33.793125	136.788910	222.724854
CRBN	CRBN	chr3	+	66910789	66940576	11.817511	47.835304	77.887253
CNTN6	CNTN6	chr3	-	68760099	69088521	0.0	0.0	0.0
PPP4R2	PPP4R2	chr3	-	72548558	72619996	19.483747	78.866951	128.414139
ARL6IP5	ARL6IP5	chr3	-	76645376	76666494	58.329044	236.106186	384.437042
UBA3	UBA3	chr3	+	76671418	76697000	51.160614	207.487381	337.838806
MAGI1	MAGI1	chr3	+	79891751	80602158	0.000000	0.000000	0.000000
SYNPR	SYNPR	chr3	-	82401326	82747719	0.0	0.0	0.0
FAM107A	FAM107A	chr3	+	87612838	87625973	0.0	0.0	0.0
ACOX2	ACOX2	chr3	+	87658744	87694391	0.986555	3.993409	6.502220
PDHB	PDHB	chr3	+	87770546	87776738	32.175999	130.243057	212.066650
RPP14	RPP14	chr3	-	87894419	87908235	11.002934	44.538025	72.518501
ARF4	ARF4	chr3	+	88643792	88669863	74.943764	303.359802	493.941864
CCDC66	CCDC66	chr3	-	89633228	89703752	5.616847	22.736055	37.019703
SELENOK	SELENOK	chr3	+	92394851	92401580	33.347187	134.983826	219.785767
TKT	TKT	chr3	+	93054008	93091434	31.972868	776.572327	1264.444458
ITIH4	ITIH4	chr3	+	93501664	93519593	0.000000	0.000000	0.000000
ITIH3	ITIH3	chr3	-	93524500	93542077	0.000000	0.000000	0.000000
ITIH1	ITIH1	chr3	-	93544799	93558742	0.000000	0.000000	0.000000
NEK4	NEK4	chr3	+	93566610	93623433	3.597139	14.560616	23.708145
SPCS1	SPCS1	chr3	-	93626105	93628064	69.106445	279.731293	455.469116
ALAS1	ALAS1	chr3	-	94141709	94157911	19.306774	78.150589	127.247734
ACY1	ACY1	chr3	-	94369902	94375832	17.247152	69.813583	113.673111
IP6K1	IP6K1	chr3	+	96710640	96776434	9.238829	37.397232	60.891586
TCTA	TCTA	chr3	-	97094371	97098440	23.862263	96.590439	157.272202
RHOA	RHOA	chr3	+	97098880	97157664	174.689682	707.114502	1151.350464
USP4	USP4	chr3	+	97177428	97214716	23.760626	96.179031	156.602341
KLHDC8B	KLHDC8B	chr3	-	97315123	97320317	1.428424	5.782021	9.414505
WDR6	WDR6	chr3	-	97478187	97486589	44.912262	181.797318	296.009247
SLC25A20	SLC25A20	chr3	+	97590545	97633933	12.546857	50.787575	82.694244
USP4	USP4	chr3	+	97763369	97780204	25.205256	102.026649	166.123657
SLC26A6	SLC26A6	chr3	+	97909530	97918862	12.791859	51.779297	84.309013
SHISA5	SHISA5	chr3	+	98071703	98077284	19.170601	77.599380	126.350235
MAP4	MAP4	chr3	+	98493536	98727396	31.021328	176.983307	288.170898
DHX30	DHX30	chr3	-	98727892	98775210	24.132378	97.683823	159.052490
MYL3	MYL3	chr3	+	99733062	99738601	0.0	0.0	0.0
LRRC2	LRRC2	chr3	+	100035742	100089398	0.0	0.0	0.0
LZTFL1	LZTFL1	chr3	+	100727122	100745276	10.260315	41.532036	67.624031
SACM1L	SACM1L	chr3	-	100830255	100886210	13.935219	56.407433	91.844719
LARS2	LARS2	chr3	-	101029805	101193644	7.644426	30.943350	50.383133
TGM4	TGM4	chr3	-	101686752	101714957	0.000000	0.000000	0.000000
TMEM42	TMEM42	chr3	-	101741441	101745200	11.458084	46.380402	75.518326
ZNF501	ZNF501	chr3	-	101870991	101877983	0.884497	3.580296	5.829573
TCAIM	TCAIM	chr3	-	102195305	102267785	2.813643	11.389155	18.544252
ABHD5	ABHD5	chr3	-	102900608	102930433	2.093395	8.473712	13.797218
HIGD1A	HIGD1A	chr3	+	103855531	103872917	54.748981	221.614700	360.841431
ULK4	ULK4	chr3	+	104676524	105452548	0.921834	3.731430	6.075655
CTNNB1	CTNNB1	chr3	-	105459282	105501999	60.950047	246.715561	401.711639
ZNF620	ZNF620	chr3	-	106199325	106212213	0.173778	0.703424	1.145342
CSRNP1	CSRNP1	chr3	+	107529927	107541750	10.042508	40.650391	66.188499
WDR48	WDR48	chr3	-	107588551	107633465	19.490004	78.892265	128.455368
XYLB	XYLB	chr3	-	108276819	108354797	0.296296	1.199357	1.952838
OXSR1	OXSR1	chr3	-	108445383	108541279	24.271425	98.246666	159.968933
ARPP21	ARPP21	chr3	-	111021741	111175898	0.0	0.0	0.0
PDCD6IP	PDCD6IP	chr3	-	113057930	113136084	24.131563	97.680527	159.047119
FBXL2	FBXL2	chr3	-	113547182	113659799	0.309657	1.253440	2.040898
DKFZP459A1011	DKFZP459A1011	chr3	-	113548582	113659762	0.000000	0.000000	0.000000
GLB1	GLB1	chr3	+	113843519	113948767	24.556353	99.400002	161.846832
CMTM6	CMTM6	chr3	+	114465797	114487496	72.139465	292.008453	475.459198
GPD1L	GPD1L	chr3	-	114802933	114867232	2.279224	9.225916	15.021986
RBMS3	RBMS3	chr3	-	117055883	117828940	0.517914	2.096429	3.413485
AZI2	AZI2	chr3	+	118784616	118809926	6.317840	25.573557	41.639832
TOP2B	TOP2B	chr3	+	121610447	121677713	76.323914	308.946411	503.038208
RPL15	RPL15	chr3	-	123407890	123411586	599.915405	2428.357178	3953.942627
OXNAD1	OXNAD1	chr3	-	131201145	131290228	4.075480	16.496861	26.860811
DPH3	DPH3	chr3	+	131294358	131301716	6.938065	28.084124	45.727631
EAF1	EAF1	chr3	-	132135580	132150469	10.402464	42.107430	68.560913
METTL6	METTL6	chr3	+	132150502	132195971	6.785714	27.467434	44.723511
PIK3R4	PIK3R4	chr3	-	133033165	133105879	7.686313	31.112907	50.659210
ASTE1	ASTE1	chr3	-	133378573	133391533	0.874286	3.538963	5.762274
ACAD11	ACAD11	chr3	-	134943083	135054486	7.905923	32.001850	52.106625
UBA5	UBA5	chr3	+	135055034	135071812	22.369030	90.546082	147.430557
TF	TF	chr3	+	136142920	136180197	0.079225	0.320690	0.522159
ANAPC13	ANAPC13	chr3	-	136883011	136888264	18.414803	74.540039	121.368896
CEP63	CEP63	chr3	+	136891344	136975750	15.931897	64.489647	105.004486
PCCB	PCCB	chr3	+	138698476	138777884	23.651331	95.736618	155.881989
NCK1	NCK1	chr3	+	139386957	139410101	1.470130	5.950840	9.689383
ARMC8	ARMC8	chr3	+	140673058	140785411	15.384327	62.273178	101.395538
ESYT3	ESYT3	chr3	+	140924406	140971078	0.000000	0.000000	0.000000
CEP70	CEP70	chr3	-	140986645	141082804	5.652694	22.881159	37.255966
MRPS22	MRPS22	chr3	+	141860946	141875837	4.536400	18.362587	29.898659
COPB2	COPB2	chr3	-	141874738	141907605	46.611938	188.677338	307.211578
SLC25A36	SLC25A36	chr3	+	143502610	143527250	1.781532	7.211343	11.741781
PLS1	PLS1	chr3	+	145148716	145269380	0.918666	3.718606	6.054775
U2SURP	U2SURP	chr3	+	145556267	145611306	29.067009	117.658379	191.575821
PLSCR4	PLSCR4	chr3	-	148904195	148960783	0.0	0.0	0.0
TM4SF1	TM4SF1	chr3	-	152161179	152170400	0.369819	1.496965	2.437416
TM4SF4	TM4SF4	chr3	+	152276935	152305549	0.0	0.0	0.0
COMMD2	COMMD2	chr3	-	152555882	152571855	6.392564	25.876026	42.132324
RNF13	RNF13	chr3	+	152632170	152799092	11.249453	45.535900	74.143272
PFN2	PFN2	chr3	-	152802623	152808354	9.247648	37.432926	60.949711
DKFZP468N016	DKFZP468N016	chr3	-	152802625	152808398	0.459570	1.860262	3.028949
EIF3J	EIF3J	chr3	+	152893776	152895667	0.532437	2.155216	3.509204
SERP1	SERP1	chr3	-	153402367	153406727	39.244778	158.856293	258.655792
SELENOT	SELENOT	chr3	+	153465800	153493322	20.030041	81.078247	132.014664
MME	MME	chr3	+	158207883	158317003	3.534004	14.305056	23.292032
GMPS	GMPS	chr3	+	159037411	159103158	18.548492	75.081184	122.250023
SSR3	SSR3	chr3	-	159706282	159720516	38.427494	155.548050	253.269241
MLF1	MLF1	chr3	+	161764782	161806651	0.0	0.0	0.0
GFM1	GFM1	chr3	+	161842163	161892735	23.947777	96.936584	157.835815
MFSD1	MFSD1	chr3	+	162009810	162027574	14.983622	60.651184	98.754555
B3GALNT1	B3GALNT1	chr3	-	164391394	164413610	0.0	0.0	0.0
NMD3	NMD3	chr3	+	164538119	164569158	34.146225	138.218185	225.052078
BCHE	BCHE	chr3	-	169322668	169392493	11.287590	45.690273	74.394630
MYNN	MYNN	chr3	+	173334099	173348568	7.792914	31.544413	51.361805
SEC62	SEC62	chr3	+	173541664	173572432	11.852162	47.975567	78.115631
PHC3	PHC3	chr3	-	173676536	173764127	4.019310	16.269493	26.490604
PRKCI	PRKCI	chr3	+	173806473	173891826	3.227782	13.065520	21.273775
