Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
SLC30A6	SLC30A6	chr2a	-	79803939	79863329	0.780432	2.415968	2.562822
EHD3	EHD3	chr2a	-	80782506	80819726	0.720990	2.231955	2.367624
GALNT14	GALNT14	chr2a	+	80914887	81154188	0.0	0.0	0.0
LBH	LBH	chr2a	-	81797852	81827401	3.580187	11.083116	11.756801
YPEL5	YPEL5	chr2a	-	81900537	81914176	9.485014	29.362572	31.147373
PPP1CB	PPP1CB	chr2a	-	83308040	83357635	20.124006	62.297493	66.084236
BABAM2	BABAM2	chr2a	-	83769652	84225019	12.026928	37.231525	39.494640
ZNF512	ZNF512	chr2a	-	84518470	84557444	4.445484	13.783299	14.621117
NRBP1	NRBP1	chr2a	-	84687405	84701013	54.154804	167.645966	177.836304
SNX17	SNX17	chr2a	-	84751352	84758209	68.602646	212.371872	225.280869
GTF3C2	GTF3C2	chr2a	+	84773689	84804843	5.111142	15.822464	16.784229
TRIM54	TRIM54	chr2a	-	84823930	84852709	0.000000	0.000000	0.000000
KHK	KHK	chr2a	-	85035431	85049915	4.907983	15.193546	16.117085
SLC35F6	SLC35F6	chr2a	-	85362017	85379825	0.0	0.0	0.0
SELENOI	SELENOI	chr2a	-	85760219	85805059	0.000000	0.000000	0.000000
HADHA	HADHA	chr2a	+	85909035	85970964	39.176735	121.278656	128.650558
RAB10	RAB10	chr2a	-	86030704	86137205	9.350753	28.946943	30.706480
KIF3C	KIF3C	chr2a	+	86190089	86244547	0.829396	2.567545	2.723613
DNAJC27	DNAJC27	chr2a	+	87234949	87263601	0.434944	1.346448	1.428291
FKBP1B	FKBP1B	chr2a	-	88146456	88160772	3.789038	11.729650	12.442636
UBXN2A	UBXN2A	chr2a	-	88213379	88300454	2.120370	6.563988	6.962979
LDAH	LDAH	chr2a	+	91517782	91663935	0.705396	2.183681	2.316415
HS1BP3	HS1BP3	chr2a	+	91696465	91730090	5.368421	16.618916	17.629095
LAPTM4A	LAPTM4A	chr2a	+	92245754	92264587	25.616547	79.300636	84.120918
VSNL1	VSNL1	chr2a	-	94720799	94837112	0.0	0.0	0.0
CYRIA	CYRIA	chr2a	+	95793651	95862692	2.629710	8.140742	8.635576
DDX1	DDX1	chr2a	-	96870791	96907972	46.766953	144.775543	153.575699
TRIB2	TRIB2	chr2a	-	99869859	99895584	0.235635	0.729451	0.773790
PDIA6	PDIA6	chr2a	+	101866394	101894805	44.440971	137.575058	145.937531
HPCAL1	HPCAL1	chr2a	-	102261728	102292666	1.110070	3.436422	3.645304
GRHL1	GRHL1	chr2a	-	102689441	102740327	0.0	0.0	0.0
YWHAQ	YWHAQ	chr2a	+	103078514	103126554	99.516876	308.072449	326.798615
CPSF3	CPSF3	chr2a	-	103240227	103291930	61.268600	189.668015	201.196960
ITGB1BP1	ITGB1BP1	chr2a	+	103292374	103311427	17.403471	53.875587	57.150402
RSAD2	RSAD2	chr2a	-	105744020	105764212	0.0	0.0	0.0
CMPK2	CMPK2	chr2a	+	105775482	105794199	0.0	0.0	0.0
EIPR1	EIPR1	chr2a	+	109538681	109737313	33.173531	102.694649	108.936928
ACP1	ACP1	chr2a	-	112758878	112772912	98.225876	304.075928	322.559143
SH3YL1	SH3YL1	chr2a	+	112774353	112819653	0.0	0.0	0.0
CNNM4	CNNM4	chr2a_random	+	2647	53131	0.040114	0.124180	0.131728
PDCL3	PDCL3	chr2a_random	+	6775885	6783928	4.549874	14.084955	14.941109
TGOLN2	TGOLN2	chr2a_random	-	7077639	7080696	0.000000	0.000000	0.000000
CNNM4	CNNM4	chr2a_random	+	8357159	8359273	0.000000	0.000000	0.000000
ID2	ID2	chr2a_random	+	9282781	9285167	254.825851	788.859436	836.810120
PLEKHB2	PLEKHB2	chr2b	-	3427149	3476368	16.592680	51.365635	54.487888
AMMECR1L	AMMECR1L	chr2b	+	6182995	6206736	0.516657	1.599405	1.696625
ERCC3	ERCC3	chr2b	+	6802794	6841466	20.490320	63.431484	67.287155
TSN	TSN	chr2b	-	12836071	12848820	16.846020	54.222954	57.518890
TFCP2L1	TFCP2L1	chr2b	+	13331948	13418770	0.0	0.0	0.0
RALB	RALB	chr2b	-	14213460	14258388	3.296999	10.206455	10.826854
TMEM185B	TMEM185B	chr2b	+	14290341	14293293	2.567389	7.947816	8.430923
C2BH2orf76	C2BH2orf76	chr2b	+	15165909	15234309	0.706140	2.185984	2.318859
DDX18	DDX18	chr2b	-	16701273	16715925	6.988688	21.634745	22.949810
ACTR3	ACTR3	chr2b	-	20799206	20873086	90.818245	281.144287	298.233582
SLC35F5	SLC35F5	chr2b	+	21017522	21060289	0.373268	1.155518	1.225757
R3HDM1	R3HDM1	chr2b	+	24473502	24666760	2.624515	8.129916	8.624092
UBXN4	UBXN4	chr2b	+	24684616	24732716	4.696876	14.540028	15.423841
DARS1	DARS1	chr2b	-	24863160	24943820	88.657883	274.456451	291.139282
HNMT	HNMT	chr2b	+	26932397	26982797	0.0	0.0	0.0
ARHGAP15	ARHGAP15	chr2b	+	32358823	32514842	0.0	0.0	0.0
GTDC1	GTDC1	chr2b	-	33241105	33628648	2.450403	7.585665	8.046759
ZEB2	ZEB2	chr2b	-	33684921	33817418	0.363566	1.125484	1.193897
ORC4	ORC4	chr2b	-	37350585	37446793	1.584691	4.905697	5.203889
LYPD6	LYPD6	chr2b	+	38730890	38876049	0.0	0.0	0.0
RND3	RND3	chr2b	-	39853798	39873233	5.763006	17.840425	18.924852
DKFZP468M1024	DKFZP468M1024	chr2b	-	39853809	39870929	0.000000	0.000000	0.000000
ERMN	ERMN	chr2b	-	46981254	46988756	0.0	0.0	0.0
DKFZP469K0721	DKFZP469K0721	chr2b	+	49456582	49513269	0.000000	0.000000	0.000000
MARCHF7	MARCHF7	chr2b	+	49456582	49513271	1.698962	5.259443	5.579138
PLA2R1	PLA2R1	chr2b	-	49707480	49826926	0.0	0.0	0.0
ITGB6	ITGB6	chr2b	-	49873529	49974462	0.0	0.0	0.0
DPP4	DPP4	chr2b	-	51786813	51871281	0.345112	1.068357	1.133296
GCA	GCA	chr2b	+	52139725	52159929	4.979604	15.415262	16.352278
DKFZP468H0613	DKFZP468H0613	chr2b	+	52139954	52157955	0.000000	0.000000	0.000000
KLHL23	KLHL23	chr2b	+	59789677	59811344	2.319338	7.179929	7.616361
METTL5	METTL5	chr2b	-	59879109	59892921	43.885345	135.855011	144.112930
GORASP2	GORASP2	chr2b	+	61007394	61046077	16.753099	51.862244	55.014683
CYBRD1	CYBRD1	chr2b	+	61611899	61649185	2.965070	9.178909	9.736848
DYNC1I2	DYNC1I2	chr2b	+	61792691	61857418	11.016031	65.289268	69.257866
SLC25A12	SLC25A12	chr2b	-	61892547	62003057	1.975162	6.114470	6.486138
RAPGEF4	RAPGEF4	chr2b	+	62880354	63208070	0.0	0.0	0.0
SP3	SP3	chr2b	-	63988182	64036606	6.825000	21.128019	22.412283
OLA1	OLA1	chr2b	-	64161118	64337471	36.399387	112.680870	119.530167
GPR155	GPR155	chr2b	-	64520547	64573081	0.0	0.0	0.0
ATP5MC3	ATP5MC3	chr2b	-	65299821	65303399	256.775299	794.894287	843.211792
LNPK	LNPK	chr2b	-	66064741	66153424	1.251855	3.875343	4.110905
HOXD10	HOXD10	chr2b	+	66272936	66276060	0.0	0.0	0.0
HNRNPA3	HNRNPA3	chr2b	+	67402181	67410777	71.912582	222.618362	236.150208
NFE2L2	NFE2L2	chr2b	-	67419719	67423670	6.649576	20.584963	21.836216
RBM45	RBM45	chr2b	+	68347540	68364619	0.000000	0.000000	0.000000
FKBP7	FKBP7	chr2b	-	68702016	68716917	3.828602	11.852129	12.572558
CWC22	CWC22	chr2b	-	70246601	70316110	0.064052	0.198285	0.210337
ITPRID2	ITPRID2	chr2b	+	72311284	72350597	0.319092	1.670494	1.772035
PPP1R1C	PPP1R1C	chr2b	+	72406793	72555904	0.0	0.0	0.0
PDE1A	PDE1A	chr2b	-	72566448	72969589	0.0	0.0	0.0
DNAJC10	DNAJC10	chr2b	+	73174712	73239824	2.864757	8.868372	9.407435
FRZB	FRZB	chr2b	-	73296462	73329798	0.0	0.0	0.0
DUSP19	DUSP19	chr2b	+	73543111	73561168	0.0	0.0	0.0
CALCRL	CALCRL	chr2b	-	78088797	78198719	0.0	0.0	0.0
TFPI	TFPI	chr2b	-	78215768	78310248	0.000000	0.000000	0.000000
SLC40A1	SLC40A1	chr2b	-	80311980	80333253	0.0	0.0	0.0
ORMDL1	ORMDL1	chr2b	-	80522196	80537015	15.837550	49.027996	52.008156
PMS1	PMS1	chr2b	+	80537170	80633629	3.924464	12.148886	12.887355
HIBCH	HIBCH	chr2b	-	80976123	81095922	6.968098	21.571005	22.882196
NAB1	NAB1	chr2b	+	81439390	81472692	4.815813	14.908218	15.814412
STAT1	STAT1	chr2b	-	81754245	81795892	20.222054	62.601017	66.406212
SLC39A10	SLC39A10	chr2b	+	86479805	86648432	0.045107	0.720746	0.764556
GTF3C3	GTF3C3	chr2b	-	87727516	87765900	4.433793	13.725606	14.559916
COQ10B	COQ10B	chr2b	+	88429111	88452569	6.333333	19.605974	20.797722
HSPD1	HSPD1	chr2b	-	88465529	88482167	232.043457	718.332336	761.996094
DKFZP468D176	DKFZP468D176	chr2b	+	88498230	88535250	0.000000	0.000000	0.000000
MOB4	MOB4	chr2b	+	88498235	88535252	12.172983	37.683666	39.974262
RFTN2	RFTN2	chr2b	-	88568861	88662578	0.0	0.0	0.0
AOX1	AOX1	chr2b	+	91677218	91766767	0.0	0.0	0.0
BZW1	BZW1	chr2b	+	92064101	92075075	67.002853	207.419434	220.027390
FAM126B	FAM126B	chr2b	-	92243460	92336361	0.0	0.0	0.0
CFLAR	CFLAR	chr2b	+	92379117	92430269	56.081722	173.611084	184.164017
CASP10	CASP10	chr2b	+	92445196	92482064	1.023124	3.167265	3.359787
CASP8	CASP8	chr2b	+	92519809	92547216	2.324466	7.195804	7.633200
TRAK2	TRAK2	chr2b	-	92662189	92736626	0.304613	0.942984	1.000304
SUMO1	SUMO1	chr2b	-	93560701	93594504	73.538536	227.651810	241.489594
WDR12	WDR12	chr2b	-	94268821	94302008	20.428654	63.240585	67.084656
ABI2	ABI2	chr2b	+	94730490	94835347	3.427977	10.611921	11.256966
NDUFS1	NDUFS1	chr2b	-	97640058	97676679	10.464394	32.394417	34.363510
MDH1B	MDH1B	chr2b	-	98264495	98322390	0.0	0.0	0.0
CREB1	CREB1	chr2b	+	99033513	99104741	1.383164	4.281834	4.542105
METTL21A	METTL21A	chr2b	-	99116486	99128276	2.616791	8.100749	8.593152
C2BH2orf80	C2BH2orf80	chr2b	-	99705791	99730730	0.0	0.0	0.0
IDH1	IDH1	chr2b	-	99772633	99790088	2.188918	6.776191	7.188081
RPE	RPE	chr2b	+	101438560	101459300	2.597388	8.040684	8.529435
LANCL1	LANCL1	chr2b	-	101899662	101955543	1.012932	3.135714	3.326318
IKZF2	IKZF2	chr2b	-	104582877	104727132	0.000000	0.000000	0.000000
ATIC	ATIC	chr2b	+	107030811	107070838	79.837921	247.152695	262.175842
PECR	PECR	chr2b	-	107807666	107854784	4.782950	14.806484	15.706495
XRCC5	XRCC5	chr2b	+	107881561	107978763	116.843033	361.708710	383.695099
RPL37A	RPL37A	chr2b	+	108275055	108277680	6085.443359	18838.587891	19983.689453
ARPC2	ARPC2	chr2b	+	110059317	110097652	377.748169	1169.387573	1240.468628
AAMP	AAMP	chr2b	-	110108409	110114839	54.383675	168.354477	178.587891
TMBIM1	TMBIM1	chr2b	-	110119105	110126999	37.929733	117.418335	124.555588
CNOT9	CNOT9	chr2b	+	110419583	110446760	19.820353	61.357479	65.087082
PLCD4	PLCD4	chr2b	+	110460829	110489738	0.000000	0.000000	0.000000
STK36	STK36	chr2b	+	110526600	110556026	1.029387	3.186653	3.380353
CNPPD1	CNPPD1	chr2b	-	111029919	111035020	20.552320	63.623417	67.490753
ATG9A	ATG9A	chr2b	-	111077200	111087221	4.005447	12.399584	13.153291
PTPRN	PTPRN	chr2b	-	111150036	111170556	0.000000	0.000000	0.000000
DNPEP	DNPEP	chr2b	-	111241993	111255196	111.102386	343.937469	364.843689
DKFZP459I117	DKFZP459I117	chr2b	+	111504549	111518249	0.000000	0.000000	0.000000
SLC4A3	SLC4A3	chr2b	+	111504569	111518250	1.540832	4.769924	5.059863
ACSL3	ACSL3	chr2b	+	114903419	114985716	1.433981	4.439147	4.708980
DKFZP459J203	DKFZP459J203	chr2b	+	114903419	114984861	0.000000	0.000000	0.000000
SCG2	SCG2	chr2b	-	115673968	115679313	0.0	0.0	0.0
MRPL44	MRPL44	chr2b	+	116071564	116083023	13.792075	42.695854	45.291119
RHBDD1	RHBDD1	chr2b	+	118932655	119097350	0.787053	2.436465	2.584565
MFF	MFF	chr2b	+	119448149	119480995	12.677835	39.246529	41.632122
FBXO36	FBXO36	chr2b	+	122202690	122301638	0.0	0.0	0.0
SP100	SP100	chr2b	+	122742543	122885685	24.835243	124.082375	131.624710
ITM2C	ITM2C	chr2b	+	123246875	123252634	93.151596	288.367554	305.895966
PSMD1	PSMD1	chr2b	+	123438208	123553545	98.539803	305.047729	323.590027
ARMC9	ARMC9	chr2b	+	123579600	123730127	9.141484	28.299114	30.019272
NCL	NCL	chr2b	-	123850753	123859759	468.687897	1450.907959	1539.101196
EIF4E2	EIF4E2	chr2b	+	124958707	124991490	23.474300	72.668938	77.086105
NGEF	NGEF	chr2b	-	125282249	125421113	0.0	0.0	0.0
ATG16L1	ATG16L1	chr2b	+	125669863	125713523	0.658809	2.039462	2.163431
UGT1A9	UGT1A9	chr2b	+	126012999	126209820	0.0	0.0	0.0
UGT1A6	UGT1A6	chr2b	+	126133351	126209818	0.0	0.0	0.0
UGT1A3	UGT1A3	chr2b	+	126155298	126209814	0.0	0.0	0.0
COPS8	COPS8	chr2b	+	129606964	129619726	15.951259	49.380001	52.381557
NDUFA10	NDUFA10	chr2b	-	132657345	132717348	44.286896	137.098068	145.431564
AGXT	AGXT	chr2b	+	133651019	133659620	0.0	0.0	0.0
PPP1R7	PPP1R7	chr2b	+	133902313	133936764	64.539398	199.793350	211.937775
HDLBP	HDLBP	chr2b	-	133982814	134068947	83.805962	259.436493	275.206299
SEPTIN2	SEPTIN2	chr2b	+	134069138	134107455	3.648387	11.294241	11.980760
DKFZP459F2415	DKFZP459F2415	chr2b	+	134069642	134107457	0.000000	0.000000	0.000000
NDUFA10	NDUFA10	chr2b_random	-	55954	160512	4.826475	14.941224	15.849424
GAD1	GAD1	chr2b_random	+	8344062	8351227	0.000000	0.000000	0.000000
CWC22	CWC22	chr2b_random	-	10606433	10607279	5.683589	17.594576	18.664059
GAD1	GAD1	chr2b_random	+	10822594	10840720	0.000000	0.000000	0.000000
SMPD4	SMPD4	chr2b_random	-	11221100	11251831	11.545927	35.742500	37.915104
DDX18	DDX18	chr2b_random	+	11660921	11666206	9.707432	30.051107	31.877760
RAF1	RAF1	chr3	-	57462	138121	11.058394	34.233253	36.314117
TMEM43	TMEM43	chr3	+	1601367	1619347	5.736058	17.757004	18.836359
MBD4	MBD4	chr3	+	3207788	3216864	10.285279	31.839937	33.775322
HMCES	HMCES	chr3	-	3333651	3360605	2.070008	6.408083	6.797598
COPG1	COPG1	chr3	-	3361668	3390531	26.678526	82.588188	87.608307
CNBP	CNBP	chr3	+	3458735	3475420	90.559311	280.342682	297.383301
RAB7A	RAB7A	chr3	-	3847181	3935853	25.759794	79.744095	84.591324
RPN1	RPN1	chr3	+	4031105	4062574	52.806190	163.471085	173.407669
SEC61A1	SEC61A1	chr3	-	4640455	4660130	64.503555	199.682388	211.820068
DKFZP469I2021	DKFZP469I2021	chr3	+	6607863	6684099	0.0	0.0	0.0
ALDH1L1	ALDH1L1	chr3	+	6608523	6684099	0.0	0.0	0.0
SNX4	SNX4	chr3	+	7052655	7135597	4.425352	13.699476	14.532197
ZNF148	ZNF148	chr3	+	7212086	7362076	0.000000	0.000000	0.000000
UMPS	UMPS	chr3	-	7868058	7883370	14.894213	46.107723	48.910378
HACD2	HACD2	chr3	+	9055301	9149051	0.118047	0.365436	0.387649
DKFZP459B2333	DKFZP459B2333	chr3	+	9073397	9149045	0.000000	0.000000	0.000000
KPNA1	KPNA1	chr3	+	10181055	10271713	4.357167	13.488396	14.308288
WDR5B	WDR5B	chr3	+	10279853	10283473	1.231980	3.813816	4.045639
FAM162A	FAM162A	chr3	-	10283554	10313381	75.420837	233.478806	247.670807
ILDR1	ILDR1	chr3	+	10688268	10723239	0.0	0.0	0.0
GTF2E1	GTF2E1	chr3	-	11866175	11905747	3.207370	9.928992	10.532525
HGD	HGD	chr3	+	11971058	12026647	0.0	0.0	0.0
NDUFB4	NDUFB4	chr3	-	12052406	12058508	94.277344	291.852539	309.592743
FSTL1	FSTL1	chr3	+	12212108	12271671	0.389172	1.204752	1.277983
DKFZP469D0934	DKFZP469D0934	chr3	-	13054861	13086818	0.000000	0.000000	0.000000
PLA1A	PLA1A	chr3	-	13054861	13086818	3.384880	10.478507	11.115441
GAP43	GAP43	chr3	-	17027116	17126437	0.0	0.0	0.0
QTRT2	QTRT2	chr3	-	18717930	18724767	0.0	0.0	0.0
QTRT2	QTRT2	chr3	-	18727547	18758864	0.696107	2.154925	2.285912
GRAMD1C	GRAMD1C	chr3	-	18866691	18973123	0.0	0.0	0.0
ATP6V1A	ATP6V1A	chr3	-	19006527	19074395	1.043288	3.229686	3.426002
NAA50	NAA50	chr3	+	19075177	19112755	8.901188	27.555233	29.230175
SPICE1	SPICE1	chr3	+	19329180	19391631	0.056964	0.176342	0.187061
SLC35A5	SLC35A5	chr3	-	20239409	20263465	2.136140	6.612807	7.014766
CD200	CD200	chr3	-	20485402	20515417	1.324713	4.100888	4.350160
TAGLN3	TAGLN3	chr3	-	20858402	20874997	0.0	0.0	0.0
ABHD10	ABHD10	chr3	-	20880463	20894830	2.620637	8.112655	8.605782
CD47	CD47	chr3	+	24800721	24848353	13.834435	42.826996	45.430225
ALCAM	ALCAM	chr3	-	27400881	27615708	3.603930	11.156616	11.834769
NXPE3	NXPE3	chr3	-	31342640	31379102	1.416729	4.385740	4.652327
PDCL3	PDCL3	chr3	-	31445365	31446335	34.627186	107.194702	113.710510
ZBTB11	ZBTB11	chr3	+	31472903	31500190	0.144286	0.446663	0.473814
DKFZP459B1811	DKFZP459B1811	chr3	-	31538804	31559254	0.000000	0.000000	0.000000
PCNP	PCNP	chr3	-	31538804	31559276	26.342377	81.547585	86.504440
TBC1D23	TBC1D23	chr3	-	32890341	32952888	0.0	0.0	0.0
ST3GAL6	ST3GAL6	chr3	-	34489468	34552033	0.000000	0.000000	0.000000
CLDND1	CLDND1	chr3	+	34781016	34788465	16.130726	49.935574	52.970901
DKFZP459E2462	DKFZP459E2462	chr3	+	34781045	34788465	0.000000	0.000000	0.000000
RIOX2	RIOX2	chr3	+	35256415	35280233	4.337224	13.426661	14.242798
ARL6	ARL6	chr3	-	35436041	35469999	0.387390	1.199236	1.272131
STX19	STX19	chr3	+	39154318	39168578	0.0	0.0	0.0
ZNF717	ZNF717	chr3	-	42294851	42341732	0.0	0.0	0.0
CHMP2B	CHMP2B	chr3	+	54324685	54351117	8.627534	26.708088	28.331535
PPARG	PPARG	chr3	-	57507509	57634057	0.0	0.0	0.0
VGLL4	VGLL4	chr3	+	58199970	58346073	1.408621	4.360640	4.625701
TATDN2	TATDN2	chr3	-	59637031	59670804	10.000709	30.958998	32.840839
VHL	VHL	chr3	-	59772892	59782705	9.499853	29.408508	31.196102
DKFZP459D0528	DKFZP459D0528	chr3	-	59774093	59782684	0.000000	0.000000	0.000000
EMC3	EMC3	chr3	+	59951534	59976192	31.647583	97.970802	103.925949
TADA3	TADA3	chr3	+	60168212	60181229	31.524643	97.590218	103.522224
RAD18	RAD18	chr3	+	61019192	61106124	1.107391	3.428128	3.636507
GRM7	GRM7	chr3	-	62253722	63190053	0.0	0.0	0.0
ARL8B	ARL8B	chr3	-	64941873	65001284	33.652218	104.176514	110.508865
BHLHE40	BHLHE40	chr3	-	65139884	65145431	20.154396	62.391571	66.184036
CRBN	CRBN	chr3	+	66910789	66940576	2.511521	7.774867	8.247460
CNTN6	CNTN6	chr3	-	68760099	69088521	0.0	0.0	0.0
PPP4R2	PPP4R2	chr3	-	72548558	72619996	3.879699	12.010308	12.740354
ARL6IP5	ARL6IP5	chr3	-	76645376	76666494	70.840675	219.300079	232.630219
UBA3	UBA3	chr3	+	76671418	76697000	22.309401	69.193512	73.399437
MAGI1	MAGI1	chr3	+	79891751	80602158	0.000000	0.000000	0.000000
SYNPR	SYNPR	chr3	-	82401326	82747719	0.0	0.0	0.0
FAM107A	FAM107A	chr3	+	87612838	87625973	0.0	0.0	0.0
ACOX2	ACOX2	chr3	+	87658744	87694391	0.0	0.0	0.0
PDHB	PDHB	chr3	+	87770546	87776738	23.294001	72.110786	76.494026
RPP14	RPP14	chr3	-	87894419	87908235	3.130505	9.691043	10.280112
ARF4	ARF4	chr3	+	88643792	88669863	23.649145	73.210190	77.660263
CCDC66	CCDC66	chr3	-	89633228	89703752	2.295521	7.106200	7.538149
SELENOK	SELENOK	chr3	+	92394851	92401580	119.007332	368.408691	390.802368
TKT	TKT	chr3	+	93054008	93091434	48.166862	652.754395	692.432007
ITIH4	ITIH4	chr3	+	93501664	93519593	0.000000	0.000000	0.000000
ITIH3	ITIH3	chr3	-	93524500	93542077	0.0	0.0	0.0
ITIH1	ITIH1	chr3	-	93544799	93558742	0.0	0.0	0.0
NEK4	NEK4	chr3	+	93566610	93623433	1.228830	3.804065	4.035295
SPCS1	SPCS1	chr3	-	93626105	93628064	104.432793	323.290588	342.941742
ALAS1	ALAS1	chr3	-	94141709	94157911	6.002260	18.581079	19.710527
ACY1	ACY1	chr3	-	94369902	94375832	32.562992	100.804611	106.932014
IP6K1	IP6K1	chr3	+	96710640	96776434	6.057103	18.750856	19.890623
TCTA	TCTA	chr3	-	97094371	97098440	15.769584	48.817593	51.784966
RHOA	RHOA	chr3	+	97098880	97157664	170.402466	527.511597	559.576294
USP4	USP4	chr3	+	97177428	97214716	11.737242	36.334747	38.543354
KLHDC8B	KLHDC8B	chr3	-	97315123	97320317	2.639032	8.169600	8.666188
WDR6	WDR6	chr3	-	97478187	97486589	37.294640	115.452293	122.470039
SLC25A20	SLC25A20	chr3	+	97590545	97633933	4.734857	14.657605	15.548565
USP4	USP4	chr3	+	97763369	97780204	0.262784	0.813495	0.862944
SLC26A6	SLC26A6	chr3	+	97909530	97918862	20.283520	62.791294	66.608055
SHISA5	SHISA5	chr3	+	98071703	98077284	17.101601	52.941090	56.159107
MAP4	MAP4	chr3	+	98493536	98727396	22.138500	95.768967	101.590271
DHX30	DHX30	chr3	-	98727892	98775210	9.069451	28.076122	29.782726
MYL3	MYL3	chr3	+	99733062	99738601	0.0	0.0	0.0
LRRC2	LRRC2	chr3	+	100035742	100089398	0.0	0.0	0.0
LZTFL1	LZTFL1	chr3	+	100727122	100745276	0.223212	0.690993	0.732995
SACM1L	SACM1L	chr3	-	100830255	100886210	1.610467	4.985491	5.288534
LARS2	LARS2	chr3	-	101029805	101193644	0.395955	1.225750	1.300257
TGM4	TGM4	chr3	-	101686752	101714957	0.0	0.0	0.0
TMEM42	TMEM42	chr3	-	101741441	101745200	16.723577	51.770851	54.917736
ZNF501	ZNF501	chr3	-	101870991	101877983	0.0	0.0	0.0
TCAIM	TCAIM	chr3	-	102195305	102267785	3.827075	11.847402	12.567544
ABHD5	ABHD5	chr3	-	102900608	102930433	1.367080	4.232043	4.489287
HIGD1A	HIGD1A	chr3	+	103855531	103872917	76.687622	237.400375	251.830734
ULK4	ULK4	chr3	+	104676524	105452548	1.454890	4.503874	4.777642
CTNNB1	CTNNB1	chr3	-	105459282	105501999	40.394104	125.047256	132.648239
ZNF620	ZNF620	chr3	-	106199325	106212213	1.216132	3.764756	3.993596
CSRNP1	CSRNP1	chr3	+	107529927	107541750	1.138995	3.525965	3.740290
WDR48	WDR48	chr3	-	107588551	107633465	4.665365	14.442479	15.320364
XYLB	XYLB	chr3	-	108276819	108354797	0.000000	0.000000	0.000000
OXSR1	OXSR1	chr3	-	108445383	108541279	3.209275	9.934890	10.538781
ARPP21	ARPP21	chr3	-	111021741	111175898	0.0	0.0	0.0
PDCD6IP	PDCD6IP	chr3	-	113057930	113136084	9.679716	29.965309	31.786745
FBXL2	FBXL2	chr3	-	113547182	113659799	0.664006	2.055550	2.180497
DKFZP459A1011	DKFZP459A1011	chr3	-	113548582	113659762	0.000000	0.000000	0.000000
GLB1	GLB1	chr3	+	113843519	113948767	6.297599	19.495354	20.680376
CMTM6	CMTM6	chr3	+	114465797	114487496	18.045015	55.861603	59.257145
GPD1L	GPD1L	chr3	-	114802933	114867232	2.005657	6.208873	6.586279
RBMS3	RBMS3	chr3	-	117055883	117828940	0.0	0.0	0.0
AZI2	AZI2	chr3	+	118784616	118809926	1.061306	3.285464	3.485171
TOP2B	TOP2B	chr3	+	121610447	121677713	12.989619	40.211712	42.655975
RPL15	RPL15	chr3	-	123407890	123411586	381.352905	1180.546753	1252.306152
OXNAD1	OXNAD1	chr3	-	131201145	131290228	2.341671	7.249065	7.689699
DPH3	DPH3	chr3	+	131294358	131301716	10.558064	32.684395	34.671108
EAF1	EAF1	chr3	-	132135580	132150469	2.619933	8.110476	8.603470
METTL6	METTL6	chr3	+	132150502	132195971	1.566027	4.847919	5.142600
PIK3R4	PIK3R4	chr3	-	133033165	133105879	2.123940	6.575039	6.974702
ASTE1	ASTE1	chr3	-	133378573	133391533	1.993905	6.172493	6.547687
ACAD11	ACAD11	chr3	-	134943083	135054486	1.214008	3.758181	3.986621
UBA5	UBA5	chr3	+	135055034	135071812	11.147612	34.509441	36.607098
TF	TF	chr3	+	136142920	136180197	0.0	0.0	0.0
ANAPC13	ANAPC13	chr3	-	136883011	136888264	11.272805	34.897003	37.018211
CEP63	CEP63	chr3	+	136891344	136975750	11.646252	36.053074	38.244556
PCCB	PCCB	chr3	+	138698476	138777884	29.201200	90.397591	95.892387
NCK1	NCK1	chr3	+	139386957	139410101	1.285654	3.979974	4.221896
ARMC8	ARMC8	chr3	+	140673058	140785411	6.051587	18.733780	19.872511
ESYT3	ESYT3	chr3	+	140924406	140971078	0.0	0.0	0.0
CEP70	CEP70	chr3	-	140986645	141082804	14.505353	44.903938	47.633419
MRPS22	MRPS22	chr3	+	141860946	141875837	3.701014	11.457157	12.153579
COPB2	COPB2	chr3	-	141874738	141907605	21.565718	66.760574	70.818604
SLC25A36	SLC25A36	chr3	+	143502610	143527250	0.123552	0.382478	0.405726
PLS1	PLS1	chr3	+	145148716	145269380	1.127102	3.489148	3.701235
U2SURP	U2SURP	chr3	+	145556267	145611306	13.930126	43.123219	45.744457
PLSCR4	PLSCR4	chr3	-	148904195	148960783	0.0	0.0	0.0
TM4SF1	TM4SF1	chr3	-	152161179	152170400	0.0	0.0	0.0
TM4SF4	TM4SF4	chr3	+	152276935	152305549	0.0	0.0	0.0
COMMD2	COMMD2	chr3	-	152555882	152571855	3.490432	10.805262	11.462059
RNF13	RNF13	chr3	+	152632170	152799092	0.0	0.0	0.0
PFN2	PFN2	chr3	-	152802623	152808354	8.074817	24.997051	26.516495
DKFZP468N016	DKFZP468N016	chr3	-	152802625	152808398	0.000000	0.000000	0.000000
EIF3J	EIF3J	chr3	+	152893776	152895667	0.0	0.0	0.0
SERP1	SERP1	chr3	-	153402367	153406727	101.972328	315.673767	334.861969
SELENOT	SELENOT	chr3	+	153465800	153493322	1.533620	4.747597	5.036180
MME	MME	chr3	+	158207883	158317003	0.0	0.0	0.0
GMPS	GMPS	chr3	+	159037411	159103158	22.139511	68.536850	72.702858
